passID,timestamp,stationRef,vehicleRef,charge,date
MBJ8828146,13/9/2020 01:55,MR02,BM25PHF40639,2.2,13/9/2020 
TTV7126560,13/9/2020 02:24,AO13,PE73VJU23485,2.8,13/9/2020 
YKJ7781557,13/9/2020 03:56,KO01,ED51EWW52190,2.8,13/9/2020 
ZGX0347027,13/9/2020 04:06,NE05,FY47TUN40300,1.0,13/9/2020 
HYZ7231476,13/9/2020 04:55,AO13,BK77KNV91142,2.8,13/9/2020 
HMA0310112,13/9/2020 07:39,KO00,IX01MVL33676,2.5,13/9/2020 
QJG7698971,13/9/2020 08:11,MR05,AY38OQF67603,1.0,13/9/2020 
ADX9108098,13/9/2020 08:30,MR03,KF48RSD79865,2.8,13/9/2020 
HNN6584556,13/9/2020 08:57,KO07,HW75BKT77773,2.2,13/9/2020 
CMG9939145,13/9/2020 09:30,OO04,AT19HLV57173,2.8,13/9/2020 
CMC4302084,13/9/2020 09:51,AO12,BZ76ROL87339,1.0,13/9/2020 
QOV4740296,13/9/2020 10:10,AO02,BM25PHF40639,13.0,13/9/2020 
BPL4344974,13/9/2020 11:20,EG09,JE65QJK64802,2.5,13/9/2020 
QLG2001703,13/9/2020 11:26,AO12,PE73VJU23485,2.8,13/9/2020 
YYK0879446,13/9/2020 12:19,AO07,IA29IQS63679,2.8,13/9/2020 
LHS2233335,13/9/2020 12:38,EG00,CM15YCB60994,2.0,13/9/2020 
QZY5625078,13/9/2020 12:58,OO04,IC95TLY24827,2.0,13/9/2020 
CQP1139842,13/9/2020 13:53,AO19,BZ76ROL87339,1.0,13/9/2020 
GST1530916,13/9/2020 14:51,MR03,UA13YTK28483,2.8,13/9/2020 
SIP7791161,13/9/2020 15:04,AO09,MU06LHX94338,2.8,13/9/2020 
PAO5935833,13/9/2020 15:30,AO03,HT62RDI04611,2.8,13/9/2020 
WXC5357728,13/9/2020 15:37,AO07,EZ65FLV39493,2.8,13/9/2020 
IDK4099607,13/9/2020 15:57,AO08,BM25PHF40639,13.0,13/9/2020 
FXJ3548739,13/9/2020 16:24,EG07,MU06LHX94338,1.5,13/9/2020 
NIB1049669,13/9/2020 19:29,AO03,RR73DWB65452,2.8,13/9/2020 
QUK4264860,13/9/2020 19:43,OO13,AT19HLV57173,2.8,13/9/2020 
LGC6614917,13/9/2020 21:57,KO09,WY00MLL63827,1.0,13/9/2020 
ZQP4884872,13/9/2020 22:16,EG12,ZY93PCY41868,1.0,13/9/2020 
ZJY9258992,13/9/2020 23:14,MR04,HE38BQH01623,2.8,13/9/2020 
