passID,timestamp,stationRef,vehicleRef,charge,date
ZAA0742699,3/6/2019 00:21,GF00,UF84JOS00561,2.8,3/6/2019 
CVI4612154,3/6/2019 00:50,AO01,BM25PHF40639,13.0,3/6/2019 
ART0622724,3/6/2019 03:34,AO19,LG64ARC91224,13.0,3/6/2019 
ZFO4412085,3/6/2019 04:33,AO15,SU00RDZ36214,2.8,3/6/2019 
AJE8596894,3/6/2019 04:47,MR03,BM25PHF40639,1.0,3/6/2019 
VEQ5169182,3/6/2019 05:18,NE07,JF94VYA88954,1.25,3/6/2019 
CAW7145073,3/6/2019 05:31,AO05,LG64ARC91224,13.0,3/6/2019 
PLH2697969,3/6/2019 06:49,OO02,AY38OQF67603,2.8,3/6/2019 
YCT6071038,3/6/2019 06:51,KO09,RV87TIY76692,2.5,3/6/2019 
ETI9762428,3/6/2019 06:56,GF00,QN12NTR81378,2.8,3/6/2019 
IKK3803599,3/6/2019 07:15,MR08,UA13YTK28483,2.8,3/6/2019 
HIS5821888,3/6/2019 07:52,OO11,XV40HUQ04740,1.0,3/6/2019 
SRZ0036900,3/6/2019 08:20,EG12,CM15YCB60994,2.0,3/6/2019 
HJX6238390,3/6/2019 08:21,OO10,JO50FSF60755,1.0,3/6/2019 
WTL8386380,3/6/2019 08:45,OO13,RK48BOP88344,2.8,3/6/2019 
UCQ2052303,3/6/2019 08:52,OO06,RK48BOP88344,2.8,3/6/2019 
RAN6786181,3/6/2019 09:18,AO06,HW75BKT77773,2.8,3/6/2019 
XIM5082970,3/6/2019 09:51,NE01,IA29IQS63679,1.0,3/6/2019 
GPN3557636,3/6/2019 10:13,KO09,QW79CHL42244,2.8,3/6/2019 
TUH3497641,3/6/2019 10:15,GF00,SL09NOT64494,2.5,3/6/2019 
HMS6280463,3/6/2019 11:13,MR00,KF48RSD79865,2.8,3/6/2019 
LSM1769221,3/6/2019 11:50,MR05,HE38BQH01623,2.8,3/6/2019 
XUR3561388,3/6/2019 12:10,KO02,DO24BCW15511,1.25,3/6/2019 
EMA5014134,3/6/2019 12:11,NE16,PM58XHX45588,1.5,3/6/2019 
GJY9613094,3/6/2019 12:13,NE15,VX68BAR38623,1.5,3/6/2019 
FFJ1513168,3/6/2019 12:18,MR04,KF48RSD79865,2.8,3/6/2019 
NIM6681010,3/6/2019 12:52,OO10,SY96JDQ97089,1.5,3/6/2019 
IKW0051266,3/6/2019 12:57,NE13,NZ35XLQ89678,1.5,3/6/2019 
GJR5339677,3/6/2019 14:04,GF00,YX66XYW62640,3.1,3/6/2019 
REP3232729,3/6/2019 14:35,NE06,FY47TUN40300,1.0,3/6/2019 
MQQ3699152,3/6/2019 14:54,KO06,IC95TLY24827,2.5,3/6/2019 
XMW9700367,3/6/2019 15:15,EG09,UO75YNW62238,1.25,3/6/2019 
BYP1694686,3/6/2019 17:04,MR03,CM15YCB60994,2.0,3/6/2019 
HFT0252777,3/6/2019 17:26,OO02,IC95TLY24827,2.0,3/6/2019 
CFG8219746,3/6/2019 17:44,NE14,IA29IQS63679,1.0,3/6/2019 
CFH8145355,3/6/2019 18:07,NE04,NZ35XLQ89678,1.5,3/6/2019 
NES1410387,3/6/2019 18:44,EG01,IW53OQE31439,2.8,3/6/2019 
XFK4638474,3/6/2019 19:25,OO13,IC95TLY24827,2.0,3/6/2019 
EVW0625734,3/6/2019 19:58,KO06,QO77TFN61853,1.5,3/6/2019 
TDI9014588,3/6/2019 20:11,NE03,AT19HLV57173,2.2,3/6/2019 
UYC3113892,3/6/2019 21:02,AO14,BZ76ROL87339,1.0,3/6/2019 
FYT8784388,3/6/2019 21:12,NE15,IX01MVL33676,2.2,3/6/2019 
DMT8725631,3/6/2019 21:35,GF00,MA30QLI76818,2.5,3/6/2019 
BFN1329038,3/6/2019 21:52,KO00,MQ65WJJ60020,1.25,3/6/2019 
OKD5914756,3/6/2019 22:03,KO06,ZY93PCY41868,1.5,3/6/2019 
