passID,timestamp,stationRef,vehicleRef,charge,date
MRM9297038,29/7/2021 00:35,GF00,UF84JOS00561,2.8,29/7/2021 
CTT3539031,29/7/2021 00:58,AO10,TV81MAQ99005,2.8,29/7/2021 
ASE6224646,29/7/2021 01:27,KO07,LM86GYO69819,1.25,29/7/2021 
WGR8570101,29/7/2021 02:02,KO07,IX01MVL33676,2.5,29/7/2021 
AFY8125396,29/7/2021 02:06,OO08,LC72NRN52084,3.1,29/7/2021 
SVN1081023,29/7/2021 02:33,NE16,JV67MTI17124,2.5,29/7/2021 
SWA4707781,29/7/2021 03:14,AO14,BZ76ROL87339,1.0,29/7/2021 
NVT5429522,29/7/2021 03:20,AO16,HR53SRO94328,2.8,29/7/2021 
HSP6071307,29/7/2021 04:05,OO05,RK48BOP88344,2.8,29/7/2021 
SEZ8988486,29/7/2021 04:23,AO17,RR73DWB65452,2.8,29/7/2021 
MJQ6263330,29/7/2021 04:40,OO11,AT19HLV57173,2.8,29/7/2021 
XZR8063140,29/7/2021 04:54,EG07,BK77KNV91142,3.1,29/7/2021 
LZO3250043,29/7/2021 07:01,EG03,IW53OQE31439,2.8,29/7/2021 
TQA6227529,29/7/2021 07:32,NE16,FY47TUN40300,1.0,29/7/2021 
QKX8004504,29/7/2021 08:00,AO16,IA29IQS63679,2.8,29/7/2021 
IGU2998278,29/7/2021 09:23,AO07,SY96JDQ97089,1.5,29/7/2021 
NVI3493965,29/7/2021 10:40,AO02,DV04FQL29609,3.1,29/7/2021 
TUX3976143,29/7/2021 10:42,AO09,DP11ENT03275,3.1,29/7/2021 
DUG4135556,29/7/2021 10:52,EG01,IW53OQE31439,2.8,29/7/2021 
VET3244094,29/7/2021 11:21,MR02,IZ65WAT29135,2.0,29/7/2021 
TBM1039364,29/7/2021 11:22,OO02,EE22TMX10817,2.0,29/7/2021 
LEW0626832,29/7/2021 12:02,NE09,BZ76ROL87339,1.0,29/7/2021 
NYN4941207,29/7/2021 12:17,KO03,XV40HUQ04740,1.0,29/7/2021 
EKP1811481,29/7/2021 12:18,GF00,LM86GYO69819,2.8,29/7/2021 
KAR2614982,29/7/2021 13:40,OO02,IA29IQS63679,1.25,29/7/2021 
YQF2428353,29/7/2021 14:04,EG12,TV81MAQ99005,2.8,29/7/2021 
USV3124297,29/7/2021 15:51,AO08,SU00RDZ36214,2.8,29/7/2021 
CTV0675394,29/7/2021 16:23,OO02,WG11QVY31890,1.0,29/7/2021 
BTC3324187,29/7/2021 16:44,KO01,ZY93PCY41868,1.5,29/7/2021 
KDB1267774,29/7/2021 19:58,EG03,XE59BZM26378,2.5,29/7/2021 
IMF3526116,29/7/2021 20:28,MR07,IZ65WAT29135,2.0,29/7/2021 
OCW4701544,29/7/2021 22:04,NE01,PM58XHX45588,1.5,29/7/2021 
AMY2394026,29/7/2021 22:06,OO04,XV40HUQ04740,1.0,29/7/2021 
ZPZ9194430,29/7/2021 23:50,EG02,QH15HWX24570,2.2,29/7/2021 
