passID,timestamp,stationRef,vehicleRef,charge,date
FGR1178873,23/11/2020 00:16,OO12,AY38OQF67603,2.8,23/11/2020 
LYM6454944,23/11/2020 00:18,KO06,QO77TFN61853,2.2,23/11/2020 
HLZ5222987,23/11/2020 00:59,KO07,CP56DAO45598,2.0,23/11/2020 
AGR4359033,23/11/2020 01:31,NE10,QP02SYE47964,2.8,23/11/2020 
MRL1765105,23/11/2020 02:10,AO05,DV04FQL29609,3.1,23/11/2020 
TBT8274198,23/11/2020 02:36,KO09,ZY93PCY41868,1.5,23/11/2020 
RYA4411421,23/11/2020 02:58,MR06,QH15HWX24570,3.1,23/11/2020 
UBA7668129,23/11/2020 03:21,EG12,TV81MAQ99005,2.8,23/11/2020 
GBV4410964,23/11/2020 03:37,AO02,RR73DWB65452,2.8,23/11/2020 
XKS5163189,23/11/2020 03:53,MR07,IN99SEN20660,1.25,23/11/2020 
XAV6534989,23/11/2020 04:49,EG01,IW53OQE31439,2.8,23/11/2020 
MXP2870678,23/11/2020 04:51,NE01,PD45WOT56494,2.8,23/11/2020 
GHD6324945,23/11/2020 05:45,MR08,IZ65WAT29135,2.0,23/11/2020 
ELG4330827,23/11/2020 06:12,KO05,ED51EWW52190,2.8,23/11/2020 
QIB0421926,23/11/2020 06:45,KO01,DO24BCW15511,1.25,23/11/2020 
LYU0915610,23/11/2020 07:35,GF00,YX66XYW62640,3.1,23/11/2020 
JPR6351686,23/11/2020 08:07,NE00,QP02SYE47964,2.8,23/11/2020 
JIS8491597,23/11/2020 08:41,KO04,ZY93PCY41868,1.5,23/11/2020 
WYI3304938,23/11/2020 08:54,NE01,JV67MTI17124,2.5,23/11/2020 
SDZ8955580,23/11/2020 09:29,MR04,QO68DIC93032,2.5,23/11/2020 
SKN3420828,23/11/2020 09:54,EG12,TE24LCO18661,1.25,23/11/2020 
WGK6180186,23/11/2020 10:10,NE08,EV77EDV52985,1.0,23/11/2020 
XZZ3361648,23/11/2020 10:29,EG12,TZ48CCW54765,3.1,23/11/2020 
HFY1596218,23/11/2020 11:10,NE10,FY47TUN40300,1.0,23/11/2020 
ODL6310209,23/11/2020 11:32,MR02,HE38BQH01623,2.8,23/11/2020 
GHV5458891,23/11/2020 12:07,NE12,PM58XHX45588,1.5,23/11/2020 
ZXR4166461,23/11/2020 13:15,EG12,TZ48CCW54765,3.1,23/11/2020 
QMW6748235,23/11/2020 13:19,GF00,LM86GYO69819,2.8,23/11/2020 
PWX8197109,23/11/2020 16:01,EG07,XE59BZM26378,2.5,23/11/2020 
SKG0721100,23/11/2020 16:06,GF00,YX66XYW62640,3.1,23/11/2020 
TIT3062909,23/11/2020 17:35,GF00,WU78BMX13511,1.0,23/11/2020 
YMY2196701,23/11/2020 20:04,EG05,EC02LZC49528,2.8,23/11/2020 
THY9547504,23/11/2020 20:17,KO08,HA82SCK64299,2.0,23/11/2020 
EZJ5928970,23/11/2020 20:21,MR02,IZ65WAT29135,2.0,23/11/2020 
RPL8817562,23/11/2020 22:01,EG10,XV40HUQ04740,3.1,23/11/2020 
CTP1927980,23/11/2020 22:31,OO11,EM54HQI58682,2.8,23/11/2020 
WOW1642384,23/11/2020 23:12,MR06,EZ65FLV39493,2.8,23/11/2020 
