passID,timestamp,stationRef,vehicleRef,charge,date
SOZ0911875,15/3/2019 00:02,KO09,HW75BKT77773,2.2,15/3/2019 
KLO5199400,15/3/2019 00:28,AO08,YL27IFD65117,2.0,15/3/2019 
NMW0970104,15/3/2019 00:28,MR02,BI87HYL81972,1.0,15/3/2019 
CJK7200152,15/3/2019 00:54,AO19,RR73DWB65452,2.8,15/3/2019 
XOC8443105,15/3/2019 02:52,AO15,HT62RDI04611,2.8,15/3/2019 
HFD7709976,15/3/2019 02:53,AO10,KW50MJG67260,2.8,15/3/2019 
OPN3984263,15/3/2019 02:58,OO06,QR03XCJ37459,2.8,15/3/2019 
LCY3431822,15/3/2019 04:23,OO01,LC72NRN52084,3.1,15/3/2019 
RMW7838746,15/3/2019 04:40,NE16,EV77EDV52985,1.0,15/3/2019 
NYS5474292,15/3/2019 05:26,MR05,RR98KQE80731,1.25,15/3/2019 
PCW4167000,15/3/2019 05:48,MR07,RR98KQE80731,1.25,15/3/2019 
LLH4345865,15/3/2019 06:47,AO15,WG11QVY31890,2.8,15/3/2019 
AHH4763605,15/3/2019 07:07,MR03,XV91YMP27722,2.5,15/3/2019 
MAF9334813,15/3/2019 08:28,OO08,BK77KNV91142,2.8,15/3/2019 
IMI7226846,15/3/2019 08:53,EG00,DV04FQL29609,2.0,15/3/2019 
OCP0142206,15/3/2019 09:05,EG01,EC02LZC49528,2.8,15/3/2019 
EMY8184988,15/3/2019 09:53,EG05,IW53OQE31439,2.8,15/3/2019 
HXX1957337,15/3/2019 09:57,NE12,PM58XHX45588,1.5,15/3/2019 
UKE1933026,15/3/2019 09:57,EG05,IW53OQE31439,2.8,15/3/2019 
QGK3899720,15/3/2019 10:39,OO12,LG64ARC91224,2.2,15/3/2019 
LLP1274951,15/3/2019 11:25,MR08,HE38BQH01623,2.8,15/3/2019 
DJM1100625,15/3/2019 12:25,OO13,JF94VYA88954,2.8,15/3/2019 
JHB0018457,15/3/2019 12:51,MR00,UA13YTK28483,2.8,15/3/2019 
ODP7676770,15/3/2019 12:51,AO12,BM25PHF40639,13.0,15/3/2019 
ROZ4119404,15/3/2019 13:04,GF00,JE65QJK64802,2.8,15/3/2019 
XEE1251349,15/3/2019 13:18,MR02,CR31GMR97972,1.0,15/3/2019 
OWV0866884,15/3/2019 13:32,KO01,RV87TIY76692,2.5,15/3/2019 
RJC1569137,15/3/2019 13:38,MR02,EG95RTB75032,2.8,15/3/2019 
ZRH8049150,15/3/2019 13:39,EG11,ED51EWW52190,2.8,15/3/2019 
VFT4474230,15/3/2019 14:04,EG12,LG64ARC91224,2.5,15/3/2019 
WUH6871007,15/3/2019 14:06,OO07,EE22TMX10817,2.0,15/3/2019 
NQB1605261,15/3/2019 14:54,GF00,MA30QLI76818,2.5,15/3/2019 
CXR4468649,15/3/2019 15:08,AO17,PE73VJU23485,2.8,15/3/2019 
JTT6886307,15/3/2019 15:18,EG10,XE59BZM26378,2.5,15/3/2019 
HWC2655760,15/3/2019 15:31,KO04,ZY93PCY41868,1.5,15/3/2019 
HTG0309359,15/3/2019 15:51,NE08,IA29IQS63679,1.0,15/3/2019 
PCC2486905,15/3/2019 15:58,EG05,MQ65WJJ60020,2.0,15/3/2019 
FEP8669369,15/3/2019 17:30,OO04,LC72NRN52084,3.1,15/3/2019 
BJI2947964,15/3/2019 17:55,EG09,TV81MAQ99005,2.8,15/3/2019 
MNK9614480,15/3/2019 18:21,AO08,XV91YMP27722,2.8,15/3/2019 
YSJ6671588,15/3/2019 18:53,EG04,QX75YWC61835,1.0,15/3/2019 
THV3593571,15/3/2019 19:24,OO06,XF28DGK65250,2.8,15/3/2019 
VKL9285558,15/3/2019 20:10,AO00,DV04FQL29609,3.1,15/3/2019 
OXX6080213,15/3/2019 21:30,GF00,MA30QLI76818,13.0,15/3/2019 
DPD8509066,15/3/2019 23:39,KO08,QO77TFN61853,2.2,15/3/2019 
