passID,timestamp,stationRef,vehicleRef,charge,date
CIY4113072,30/6/2020 00:49,GF00,UF84JOS00561,2.8,30/6/2020 
ZTG1488063,30/6/2020 00:52,KO05,FL13UMN92207,1.0,30/6/2020 
TDQ1566551,30/6/2020 01:02,GF00,JE65QJK64802,2.8,30/6/2020 
SLE1849287,30/6/2020 01:09,KO05,RV87TIY76692,2.5,30/6/2020 
PDS8880136,30/6/2020 01:22,KO09,ZY93PCY41868,1.5,30/6/2020 
RUP6875655,30/6/2020 01:25,NE03,FY47TUN40300,1.0,30/6/2020 
OXU2182433,30/6/2020 01:36,OO06,EE22TMX10817,2.0,30/6/2020 
XGI6064250,30/6/2020 02:04,AO11,SU00RDZ36214,2.8,30/6/2020 
YGO0025387,30/6/2020 02:29,KO03,QP02SYE47964,1.25,30/6/2020 
GSI1657697,30/6/2020 02:55,MR05,IZ65WAT29135,2.0,30/6/2020 
SLE2656472,30/6/2020 03:11,KO08,RV87TIY76692,2.5,30/6/2020 
IXC9541507,30/6/2020 04:12,MR00,OC94ASJ72024,2.2,30/6/2020 
BLZ4289776,30/6/2020 04:30,MR00,VL67TFO75321,2.0,30/6/2020 
QTB7135580,30/6/2020 05:53,MR02,KF48RSD79865,2.8,30/6/2020 
HKO8649217,30/6/2020 05:58,NE05,PM58XHX45588,1.5,30/6/2020 
DOI6063602,30/6/2020 06:08,OO09,VJ92OYV94295,2.5,30/6/2020 
ROF0212232,30/6/2020 06:58,EG05,QU94IGC75528,1.25,30/6/2020 
JMK6292259,30/6/2020 08:25,KO04,YH66OKD41942,2.8,30/6/2020 
VVS4394885,30/6/2020 08:57,EG00,TV81MAQ99005,2.8,30/6/2020 
ISA2854426,30/6/2020 09:00,EG06,EC02LZC49528,2.8,30/6/2020 
YTL2519253,30/6/2020 10:15,MR06,OY94SZK34436,2.2,30/6/2020 
RIO0964491,30/6/2020 10:16,KO05,WY00MLL63827,1.0,30/6/2020 
XDS8997689,30/6/2020 10:59,NE04,EG95RTB75032,2.8,30/6/2020 
AUU2124654,30/6/2020 11:21,KO03,WY00MLL63827,1.0,30/6/2020 
SHG8070176,30/6/2020 11:27,OO08,BM25PHF40639,2.5,30/6/2020 
PTE7823777,30/6/2020 13:05,MR08,HE38BQH01623,2.8,30/6/2020 
YTY3034765,30/6/2020 13:32,OO07,EM54HQI58682,2.8,30/6/2020 
NRR6592395,30/6/2020 14:04,OO01,ED51EWW52190,2.8,30/6/2020 
ESG5583997,30/6/2020 14:18,EG05,TV81MAQ99005,2.8,30/6/2020 
KPV7352201,30/6/2020 14:23,AO08,XF28DGK65250,2.8,30/6/2020 
QMZ2731668,30/6/2020 16:18,KO00,UO75YNW62238,2.8,30/6/2020 
DQL3890371,30/6/2020 17:01,MR02,UA13YTK28483,2.8,30/6/2020 
OIT3257175,30/6/2020 17:06,AO09,JE65QJK64802,2.8,30/6/2020 
QTF4846446,30/6/2020 17:12,MR04,QH15HWX24570,3.1,30/6/2020 
NAE2140167,30/6/2020 17:32,EG04,OY94SZK34436,2.5,30/6/2020 
WOU8658120,30/6/2020 20:57,KO06,JO50FSF60755,2.2,30/6/2020 
TAY0175983,30/6/2020 21:09,OO08,XV40HUQ04740,1.0,30/6/2020 
WIX3141427,30/6/2020 21:46,EG12,IW53OQE31439,2.8,30/6/2020 
