passID,timestamp,stationRef,vehicleRef,charge,date
TAE7165544,5/4/2021 00:09,EG05,IW53OQE31439,2.8,5/4/2021 
IBA6787304,5/4/2021 02:49,EG08,XE59BZM26378,2.5,5/4/2021 
FFR7913632,5/4/2021 03:23,NE10,NZ35XLQ89678,1.5,5/4/2021 
RJQ2721390,5/4/2021 03:49,NE03,PM58XHX45588,2.5,5/4/2021 
RBT6985649,5/4/2021 04:01,KO02,FL13UMN92207,1.0,5/4/2021 
FDO0014113,5/4/2021 05:40,NE00,PD45WOT56494,2.0,5/4/2021 
NDG9961161,5/4/2021 05:58,OO12,QX75YWC61835,2.5,5/4/2021 
AIH5990035,5/4/2021 06:05,NE04,FY47TUN40300,1.25,5/4/2021 
WDY9924815,5/4/2021 06:20,EG09,CP56DAO45598,2.0,5/4/2021 
NOU4858644,5/4/2021 06:34,EG07,CR31GMR97972,1.0,5/4/2021 
BGD1277148,5/4/2021 07:15,OO04,ZY93PCY41868,3.1,5/4/2021 
TJF1759402,5/4/2021 08:17,OO06,EE22TMX10817,2.0,5/4/2021 
CJQ3061084,5/4/2021 08:37,MR03,KF48RSD79865,2.8,5/4/2021 
ZEY1111446,5/4/2021 09:55,OO11,AT19HLV57173,2.8,5/4/2021 
ZVJ3316235,5/4/2021 10:20,OO10,JF94VYA88954,2.8,5/4/2021 
MNK1555626,5/4/2021 10:37,GF00,UF84JOS00561,2.8,5/4/2021 
VEE9800916,5/4/2021 12:29,EG04,CM15YCB60994,2.0,5/4/2021 
SPQ2219377,5/4/2021 14:59,AO09,NY14GZR94632,2.8,5/4/2021 
MSA1171435,5/4/2021 15:15,AO01,MX39VOS38645,2.8,5/4/2021 
DDF5622997,5/4/2021 15:30,MR00,UA13YTK28483,2.8,5/4/2021 
NFG9754624,5/4/2021 16:36,NE06,EV77EDV52985,1.0,5/4/2021 
YOT9181024,5/4/2021 16:51,GF00,UF84JOS00561,2.8,5/4/2021 
FTU1950639,5/4/2021 17:40,MR00,QO68DIC93032,2.5,5/4/2021 
PEW7338323,5/4/2021 17:48,KO07,JO50FSF60755,2.2,5/4/2021 
FKK7908118,5/4/2021 18:32,OO00,WG11QVY31890,1.0,5/4/2021 
BVC7659082,5/4/2021 19:48,EG10,TZ48CCW54765,3.1,5/4/2021 
LJP9290055,5/4/2021 20:46,OO00,IC95TLY24827,2.0,5/4/2021 
ODQ2642690,5/4/2021 21:33,AO01,HT62RDI04611,2.8,5/4/2021 
FGX2271578,5/4/2021 21:37,AO04,LG64ARC91224,2.8,5/4/2021 
KJD0535995,5/4/2021 22:06,KO02,BI87HYL81972,2.5,5/4/2021 
ONI1661033,5/4/2021 22:33,NE10,VX68BAR38623,1.5,5/4/2021 
KAO6808095,5/4/2021 23:38,MR06,RR98KQE80731,1.25,5/4/2021 
BVH6533494,5/4/2021 23:43,AO00,HR53SRO94328,2.8,5/4/2021 
