passID,timestamp,stationRef,vehicleRef,charge,date
AKQ6022254,24/4/2020 01:17,KO08,ZY93PCY41868,2.0,24/4/2020 
FFX1692450,24/4/2020 03:04,EG01,DW44ZOO26361,2.5,24/4/2020 
RPG9687034,24/4/2020 03:12,NE02,VX68BAR38623,1.5,24/4/2020 
AEQ4134988,24/4/2020 03:56,KO07,NZ35XLQ89678,2.8,24/4/2020 
WHY6564325,24/4/2020 04:09,NE10,FL13UMN92207,2.5,24/4/2020 
QYS3624539,24/4/2020 05:33,AO02,MX39VOS38645,2.8,24/4/2020 
MXW0136737,24/4/2020 06:00,AO15,RR73DWB65452,2.8,24/4/2020 
BFB2759030,24/4/2020 07:39,NE05,AT19HLV57173,2.8,24/4/2020 
TTU8426712,24/4/2020 07:54,OO02,QR03XCJ37459,2.8,24/4/2020 
YCI8994879,24/4/2020 08:21,AO02,BZ76ROL87339,1.0,24/4/2020 
QBG7092943,24/4/2020 08:23,AO04,LG64ARC91224,2.8,24/4/2020 
DRF1027552,24/4/2020 09:11,NE16,PD45WOT56494,2.0,24/4/2020 
DVP2495353,24/4/2020 09:50,EG07,YL27IFD65117,2.2,24/4/2020 
ZEE6783125,24/4/2020 10:32,KO06,QW79CHL42244,2.8,24/4/2020 
CUQ3841474,24/4/2020 13:15,NE09,QU94IGC75528,1.5,24/4/2020 
CAF2532981,24/4/2020 13:50,AO11,BM25PHF40639,13.0,24/4/2020 
QCL3874404,24/4/2020 14:19,NE05,JV67MTI17124,1.5,24/4/2020 
EBV2708878,24/4/2020 16:12,EG02,EC02LZC49528,2.8,24/4/2020 
KLA4564187,24/4/2020 16:19,MR04,DO24BCW15511,3.1,24/4/2020 
FWR7141880,24/4/2020 18:46,KO00,LC72NRN52084,2.8,24/4/2020 
PVY4763018,24/4/2020 18:50,AO11,OC94ASJ72024,1.0,24/4/2020 
XKO2929702,24/4/2020 19:41,NE06,TE24LCO18661,2.2,24/4/2020 
QBK2572073,24/4/2020 20:02,MR07,IZ65WAT29135,2.0,24/4/2020 
RKM6124551,24/4/2020 21:26,EG00,XV91YMP27722,1.5,24/4/2020 
OSS6256642,24/4/2020 21:27,OO02,QN23UHH39091,2.5,24/4/2020 
NVZ7494414,24/4/2020 21:31,NE06,YL27IFD65117,3.1,24/4/2020 
MAZ9686148,24/4/2020 21:45,MR07,TV81MAQ99005,1.5,24/4/2020 
EGC1037973,24/4/2020 22:18,EG10,IW53OQE31439,2.8,24/4/2020 
YXM9068930,24/4/2020 22:24,MR00,EZ65FLV39493,2.8,24/4/2020 
BHO2292553,24/4/2020 22:32,AO15,HR53SRO94328,2.8,24/4/2020 
