passID,timestamp,stationRef,vehicleRef,charge,date
EZV6427111,13/11/2021 00:12,MR06,IZ65WAT29135,2.0,13/11/2021 
GXR3677001,13/11/2021 00:58,GF00,PF04UCA93312,3.1,13/11/2021 
HWX6650065,13/11/2021 00:58,NE09,PD45WOT56494,2.0,13/11/2021 
WDM6356834,13/11/2021 01:00,GF00,UF84JOS00561,2.8,13/11/2021 
KMN4674441,13/11/2021 01:12,EG10,EC02LZC49528,2.8,13/11/2021 
FXY8839671,13/11/2021 02:09,EG05,XE59BZM26378,2.5,13/11/2021 
CPZ6039292,13/11/2021 02:50,AO15,CK97FAU13897,2.8,13/11/2021 
DEL5373441,13/11/2021 03:15,NE10,VX68BAR38623,1.5,13/11/2021 
OGM2658781,13/11/2021 03:28,GF00,LM86GYO69819,2.8,13/11/2021 
SVV6133560,13/11/2021 06:01,NE07,FY47TUN40300,1.0,13/11/2021 
NOS5203050,13/11/2021 06:12,OO10,IO09FGE68100,2.0,13/11/2021 
RGJ8514160,13/11/2021 06:15,KO07,KB55KTM48860,2.5,13/11/2021 
DFS3001952,13/11/2021 09:17,EG04,NY14GZR94632,2.2,13/11/2021 
PXI2563793,13/11/2021 12:12,GF00,UF84JOS00561,2.8,13/11/2021 
GLL7741293,13/11/2021 13:00,AO12,PE73VJU23485,2.8,13/11/2021 
DUH1731190,13/11/2021 13:10,MR05,HE38BQH01623,2.8,13/11/2021 
MCJ3090207,13/11/2021 13:20,NE06,IA29IQS63679,1.0,13/11/2021 
UXH3463246,13/11/2021 14:45,OO08,WG11QVY31890,1.0,13/11/2021 
TPA5472000,13/11/2021 15:59,KO03,KB55KTM48860,2.5,13/11/2021 
XPG4337962,13/11/2021 16:26,EG03,CM15YCB60994,2.0,13/11/2021 
OLZ9388867,13/11/2021 17:01,MR01,IZ65WAT29135,2.0,13/11/2021 
TDF6930764,13/11/2021 18:31,AO01,MX39VOS38645,2.8,13/11/2021 
RPR0007617,13/11/2021 20:00,KO02,ZY93PCY41868,1.5,13/11/2021 
ENO9603836,13/11/2021 20:44,OO01,AY38OQF67603,2.8,13/11/2021 
SHI7400082,13/11/2021 20:50,OO03,VJ92OYV94295,2.5,13/11/2021 
HRQ5912038,13/11/2021 20:56,EG01,MP14WFM40909,2.8,13/11/2021 
XPG1286048,13/11/2021 21:27,AO02,BM25PHF40639,13.0,13/11/2021 
PFN3408063,13/11/2021 21:32,AO14,PE73VJU23485,2.8,13/11/2021 
BOD4720990,13/11/2021 23:43,GF00,UF84JOS00561,2.8,13/11/2021 
XXI2809370,13/11/2021 23:57,KO07,ZY93PCY41868,1.5,13/11/2021 
