passID,timestamp,stationRef,vehicleRef,charge,date
YXK4313560,28/5/2019 00:07,OO01,VJ92OYV94295,2.5,28/5/2019 
UPU3954754,28/5/2019 00:20,AO17,BM25PHF40639,13.0,28/5/2019 
OUD8680335,28/5/2019 00:38,OO13,EM54HQI58682,2.8,28/5/2019 
NGG3485028,28/5/2019 01:59,OO08,IA29IQS63679,3.1,28/5/2019 
KMD6712932,28/5/2019 02:36,OO03,QR03XCJ37459,2.8,28/5/2019 
OXH9945707,28/5/2019 02:43,EG12,CM15YCB60994,2.0,28/5/2019 
MTQ6766847,28/5/2019 02:53,NE04,EG95RTB75032,2.8,28/5/2019 
TDY0272802,28/5/2019 03:46,EG10,QU94IGC75528,1.25,28/5/2019 
CWK7288220,28/5/2019 03:54,KO05,WY00MLL63827,1.0,28/5/2019 
QQK0538647,28/5/2019 03:55,MR05,IZ65WAT29135,2.0,28/5/2019 
BEL4119612,28/5/2019 04:51,AO02,MP14WFM40909,2.8,28/5/2019 
OKA3071847,28/5/2019 06:00,KO07,KB55KTM48860,2.5,28/5/2019 
BTH5451839,28/5/2019 07:53,AO14,DP11ENT03275,3.1,28/5/2019 
VGI9239244,28/5/2019 08:03,AO18,HT62RDI04611,2.8,28/5/2019 
HXV3730301,28/5/2019 08:22,EG01,TZ48CCW54765,3.1,28/5/2019 
DLR3383366,28/5/2019 10:04,OO10,WG11QVY31890,1.0,28/5/2019 
CMS5262654,28/5/2019 11:08,OO06,QR03XCJ37459,2.8,28/5/2019 
THC6942254,28/5/2019 11:41,GF00,CK97FAU13897,2.5,28/5/2019 
JNU2823702,28/5/2019 12:43,OO05,VJ92OYV94295,2.5,28/5/2019 
ABY6701240,28/5/2019 14:01,MR03,EZ65FLV39493,2.8,28/5/2019 
RFP9406166,28/5/2019 14:52,KO01,WY00MLL63827,1.0,28/5/2019 
WQW7749592,28/5/2019 14:59,OO01,QX75YWC61835,2.5,28/5/2019 
PGH0183695,28/5/2019 16:08,MR01,HE38BQH01623,2.8,28/5/2019 
EWK5112961,28/5/2019 16:15,AO18,HW75BKT77773,2.8,28/5/2019 
DNM4774972,28/5/2019 17:31,AO09,ZY93PCY41868,2.8,28/5/2019 
PVT3441245,28/5/2019 18:25,KO06,KF48RSD79865,1.25,28/5/2019 
HYT7213584,28/5/2019 18:48,GF00,PF04UCA93312,3.1,28/5/2019 
DIL9798244,28/5/2019 18:53,KO07,JO50FSF60755,2.2,28/5/2019 
XBJ5366358,28/5/2019 20:11,MR03,UA13YTK28483,2.8,28/5/2019 
FSK3243144,28/5/2019 21:28,NE06,QP02SYE47964,2.8,28/5/2019 
OWD6499939,28/5/2019 21:31,AO01,DV04FQL29609,3.1,28/5/2019 
AVR2170421,28/5/2019 22:04,GF00,LM86GYO69819,2.8,28/5/2019 
LZL3739454,28/5/2019 22:52,MR02,UA13YTK28483,2.8,28/5/2019 
UYL0334018,28/5/2019 23:35,GF00,PF04UCA93312,3.1,28/5/2019 
