passID,timestamp,stationRef,vehicleRef,charge,date
DRV7085477,14/4/2021 00:01,EG08,EC02LZC49528,2.8,14/4/2021 
AXY8798246,14/4/2021 01:36,EG02,UF84JOS00561,2.5,14/4/2021 
APN8518519,14/4/2021 02:12,MR07,EZ65FLV39493,2.8,14/4/2021 
ZLM5938364,14/4/2021 02:31,GF00,MA30QLI76818,2.5,14/4/2021 
XXS6363790,14/4/2021 02:48,GF00,XF28DGK65250,2.0,14/4/2021 
AZR9141439,14/4/2021 03:30,EG06,TV81MAQ99005,2.8,14/4/2021 
JLL4920678,14/4/2021 03:47,OO00,EV77EDV52985,1.0,14/4/2021 
RZF1664338,14/4/2021 04:34,GF00,MA30QLI76818,2.5,14/4/2021 
EPG1892985,14/4/2021 05:10,AO06,DP11ENT03275,3.1,14/4/2021 
OGN5315526,14/4/2021 05:26,MR04,HA82SCK64299,1.5,14/4/2021 
VMC5869030,14/4/2021 06:05,EG05,MA30QLI76818,3.1,14/4/2021 
CUR1276944,14/4/2021 06:28,KO01,QO77TFN61853,2.2,14/4/2021 
WAI7456332,14/4/2021 06:39,GF00,WU78BMX13511,1.0,14/4/2021 
JOZ7113895,14/4/2021 07:03,KO03,ZY93PCY41868,1.5,14/4/2021 
XDJ2372594,14/4/2021 07:42,MR01,QO68DIC93032,2.5,14/4/2021 
XZM1531410,14/4/2021 09:44,GF00,YX66XYW62640,3.1,14/4/2021 
WKC0826998,14/4/2021 12:21,OO02,IZ65WAT29135,3.1,14/4/2021 
FQT6175428,14/4/2021 12:21,OO03,QR03XCJ37459,2.8,14/4/2021 
TDR3156617,14/4/2021 12:25,NE09,JV67MTI17124,2.5,14/4/2021 
PBV5445854,14/4/2021 12:36,AO04,OC94ASJ72024,2.8,14/4/2021 
YFO0746367,14/4/2021 12:43,AO09,LG64ARC91224,13.0,14/4/2021 
FTT6735386,14/4/2021 14:36,NE06,VL67TFO75321,2.5,14/4/2021 
QZV3439867,14/4/2021 15:11,MR07,UA13YTK28483,2.8,14/4/2021 
KCE1448747,14/4/2021 15:14,MR03,TZ48CCW54765,1.5,14/4/2021 
MZC0727540,14/4/2021 15:56,KO05,HW75BKT77773,2.2,14/4/2021 
TPC9204203,14/4/2021 16:32,KO09,KB55KTM48860,2.5,14/4/2021 
LOD6334050,14/4/2021 16:37,OO06,NZ35XLQ89678,2.5,14/4/2021 
WJH1943331,14/4/2021 16:44,MR01,QO68DIC93032,2.5,14/4/2021 
GYL7727724,14/4/2021 16:55,MR00,QO68DIC93032,2.5,14/4/2021 
RDA4615151,14/4/2021 17:29,OO10,DP11ENT03275,2.5,14/4/2021 
PFT3640618,14/4/2021 18:50,MR03,EZ65FLV39493,2.8,14/4/2021 
NEK2764528,14/4/2021 19:25,NE12,EE22TMX10817,1.0,14/4/2021 
IUO3245929,14/4/2021 19:45,AO10,XV40HUQ04740,2.8,14/4/2021 
ITA8370526,14/4/2021 20:26,KO00,JO50FSF60755,2.2,14/4/2021 
UIM8173323,14/4/2021 21:29,OO07,MX39VOS38645,2.8,14/4/2021 
OVM0068474,14/4/2021 22:16,EG05,XE59BZM26378,2.5,14/4/2021 
ZSG9694831,14/4/2021 23:44,NE16,PM58XHX45588,1.5,14/4/2021 
