passID,timestamp,stationRef,vehicleRef,charge,date
ETQ2761182,12/2/2021 00:02,MR07,IZ65WAT29135,2.0,12/2/2021 
GAU6458371,12/2/2021 00:36,AO05,BY85QGR11636,2.8,12/2/2021 
XHG0069047,12/2/2021 00:44,GF00,BY85QGR11636,2.5,12/2/2021 
SJZ1692272,12/2/2021 01:23,OO01,AY38OQF67603,2.8,12/2/2021 
LNO0982075,12/2/2021 02:21,KO02,UO75YNW62238,2.8,12/2/2021 
UEQ2512822,12/2/2021 02:28,MR02,UA13YTK28483,2.8,12/2/2021 
JCA5028117,12/2/2021 02:44,OO13,AT19HLV57173,2.8,12/2/2021 
RJX1913130,12/2/2021 03:16,KO04,DO24BCW15511,1.25,12/2/2021 
RRZ3827792,12/2/2021 03:28,NE07,MU06LHX94338,2.5,12/2/2021 
WVC9960699,12/2/2021 03:43,MR00,HR53SRO94328,13.0,12/2/2021 
TEP4571256,12/2/2021 03:55,EG08,MU06LHX94338,1.5,12/2/2021 
DQS4956704,12/2/2021 03:56,KO02,KB55KTM48860,2.5,12/2/2021 
UGP0477208,12/2/2021 04:47,AO06,LG64ARC91224,13.0,12/2/2021 
QIS7637792,12/2/2021 05:41,AO04,MX39VOS38645,2.8,12/2/2021 
TYG5848879,12/2/2021 06:11,KO07,ZY93PCY41868,1.5,12/2/2021 
HOQ6774555,12/2/2021 06:35,AO03,DP11ENT03275,3.1,12/2/2021 
IXC1744002,12/2/2021 06:42,OO10,JF94VYA88954,2.8,12/2/2021 
TQP9376399,12/2/2021 07:42,OO11,LC72NRN52084,3.1,12/2/2021 
WYN7423617,12/2/2021 07:43,NE03,QP02SYE47964,2.8,12/2/2021 
DSY4017446,12/2/2021 08:20,NE05,PM58XHX45588,1.5,12/2/2021 
EXU0961970,12/2/2021 09:23,OO10,RK48BOP88344,2.8,12/2/2021 
CYE6481782,12/2/2021 10:00,NE04,PM58XHX45588,1.5,12/2/2021 
YIG9391741,12/2/2021 10:27,MR01,RR98KQE80731,1.25,12/2/2021 
BAZ7148537,12/2/2021 11:36,OO09,DW44ZOO26361,2.0,12/2/2021 
LBA0878555,12/2/2021 12:05,AO06,HT62RDI04611,2.8,12/2/2021 
YCW2291528,12/2/2021 13:33,EG04,CM15YCB60994,2.0,12/2/2021 
APH4856940,12/2/2021 14:00,GF00,PF04UCA93312,3.1,12/2/2021 
MUQ7934018,12/2/2021 14:15,AO18,DP11ENT03275,3.1,12/2/2021 
ORY2345782,12/2/2021 14:24,NE03,QP02SYE47964,2.8,12/2/2021 
TUW6637984,12/2/2021 16:16,NE06,EG95RTB75032,2.8,12/2/2021 
PDJ3540068,12/2/2021 17:00,GF00,PF04UCA93312,3.1,12/2/2021 
KYL8691991,12/2/2021 17:20,GF00,XF28DGK65250,2.0,12/2/2021 
IJK3880197,12/2/2021 18:14,OO02,JF94VYA88954,2.8,12/2/2021 
YXQ2671885,12/2/2021 19:06,KO06,UF84JOS00561,2.8,12/2/2021 
SFO7778473,12/2/2021 19:10,EG03,CM15YCB60994,2.0,12/2/2021 
BMO2154662,12/2/2021 19:11,MR00,UA13YTK28483,2.8,12/2/2021 
LRD8586162,12/2/2021 19:13,MR07,SY96JDQ97089,1.5,12/2/2021 
TPC2539435,12/2/2021 19:32,NE13,PE73VJU23485,2.0,12/2/2021 
ZWU1946615,12/2/2021 19:37,NE15,IA29IQS63679,1.0,12/2/2021 
SFG3877407,12/2/2021 19:45,OO01,JF94VYA88954,2.8,12/2/2021 
IUP9152282,12/2/2021 20:07,OO10,QO77TFN61853,2.2,12/2/2021 
KLO1370653,12/2/2021 20:38,OO12,KW50MJG67260,1.5,12/2/2021 
QYY5450365,12/2/2021 22:19,GF00,CK97FAU13897,2.5,12/2/2021 
ICE3246587,12/2/2021 23:37,AO08,BM25PHF40639,13.0,12/2/2021 
