passID,timestamp,stationRef,vehicleRef,charge,date
XDC8745394,6/11/2020 00:38,NE01,IA29IQS63679,1.0,6/11/2020 
BHB5569225,6/11/2020 01:21,EG10,CM15YCB60994,2.0,6/11/2020 
DWF6629024,6/11/2020 01:22,OO04,AT19HLV57173,2.8,6/11/2020 
OUV4816990,6/11/2020 01:41,KO03,FL13UMN92207,1.0,6/11/2020 
PVO8818168,6/11/2020 01:55,GF00,IO09FGE68100,2.8,6/11/2020 
CYT5674092,6/11/2020 02:40,GF00,MA30QLI76818,2.5,6/11/2020 
CPH1109641,6/11/2020 03:03,OO07,AY38OQF67603,2.8,6/11/2020 
VXJ9991654,6/11/2020 03:19,OO02,WY00MLL63827,2.0,6/11/2020 
QFK1461028,6/11/2020 03:53,EG10,MU06LHX94338,1.5,6/11/2020 
JEC1951985,6/11/2020 04:21,EG05,TE24LCO18661,1.25,6/11/2020 
IPP2323962,6/11/2020 05:14,EG01,EG95RTB75032,1.5,6/11/2020 
DCN7550782,6/11/2020 05:51,AO02,DP11ENT03275,3.1,6/11/2020 
IKC2096437,6/11/2020 05:56,KO00,UO75YNW62238,2.8,6/11/2020 
XYR8439787,6/11/2020 06:08,EG00,TE24LCO18661,1.25,6/11/2020 
XZQ2931224,6/11/2020 06:47,MR07,BI87HYL81972,1.0,6/11/2020 
JML6221547,6/11/2020 07:01,AO19,LG64ARC91224,13.0,6/11/2020 
AWE2476902,6/11/2020 07:31,EG07,QP02SYE47964,2.2,6/11/2020 
YQN3190473,6/11/2020 07:54,EG01,XE59BZM26378,2.5,6/11/2020 
BPM6164060,6/11/2020 07:56,NE02,WY00MLL63827,1.5,6/11/2020 
XZO2119899,6/11/2020 08:02,MR07,HR53SRO94328,13.0,6/11/2020 
KVC1865059,6/11/2020 08:35,AO06,CM15YCB60994,2.8,6/11/2020 
MBU9453004,6/11/2020 09:14,MR01,HE38BQH01623,2.8,6/11/2020 
RDM1875776,6/11/2020 09:22,OO00,QR03XCJ37459,2.8,6/11/2020 
AMP7491795,6/11/2020 10:35,MR06,EZ65FLV39493,2.8,6/11/2020 
PHR8399050,6/11/2020 10:53,KO04,WY00MLL63827,1.0,6/11/2020 
NTS9475705,6/11/2020 12:50,OO06,AY38OQF67603,2.8,6/11/2020 
UQC8428249,6/11/2020 14:09,MR06,QN23UHH39091,2.8,6/11/2020 
SPZ4432733,6/11/2020 14:46,EG06,TV81MAQ99005,2.8,6/11/2020 
BHP0770702,6/11/2020 15:00,OO02,FY47TUN40300,1.5,6/11/2020 
FWG1186140,6/11/2020 15:03,AO18,BZ76ROL87339,2.8,6/11/2020 
XRT9080682,6/11/2020 16:12,MR00,HE38BQH01623,2.8,6/11/2020 
AWP6586726,6/11/2020 17:02,EG09,MU06LHX94338,1.5,6/11/2020 
ODA9958273,6/11/2020 17:34,OO01,WU78BMX13511,2.2,6/11/2020 
EPA7489340,6/11/2020 19:01,OO07,EE22TMX10817,2.0,6/11/2020 
IBK8085825,6/11/2020 19:16,EG09,XE59BZM26378,2.5,6/11/2020 
CFQ7583847,6/11/2020 19:50,NE00,OY94SZK34436,2.0,6/11/2020 
QJM1667250,6/11/2020 19:51,OO05,RK48BOP88344,2.8,6/11/2020 
FZY4424505,6/11/2020 20:40,GF00,YX66XYW62640,3.1,6/11/2020 
LFI1927900,6/11/2020 21:24,EG09,CM15YCB60994,2.0,6/11/2020 
DHZ9422937,6/11/2020 23:09,AO01,LG64ARC91224,13.0,6/11/2020 
GEL5070265,6/11/2020 23:31,OO00,PE73VJU23485,1.0,6/11/2020 
UUT5085930,6/11/2020 23:49,MR00,RR98KQE80731,1.25,6/11/2020 
