passID,timestamp,stationRef,vehicleRef,charge,date
VMC4599095,8/11/2020 00:07,NE16,OY94SZK34436,2.5,8/11/2020 
ITA1109013,8/11/2020 00:18,KO00,DO24BCW15511,1.25,8/11/2020 
LEC2347972,8/11/2020 01:02,MR00,TZ48CCW54765,2.0,8/11/2020 
CCO6473137,8/11/2020 01:30,OO11,AT19HLV57173,2.8,8/11/2020 
LJO6969800,8/11/2020 01:32,NE01,NO82BAX82566,3.1,8/11/2020 
BMM9549351,8/11/2020 02:26,KO08,FL13UMN92207,2.2,8/11/2020 
KQA7142914,8/11/2020 04:06,MR06,YX66XYW62640,1.25,8/11/2020 
FKH9728614,8/11/2020 04:11,GF00,JE65QJK64802,2.8,8/11/2020 
BZQ6670802,8/11/2020 04:37,GF00,BY85QGR11636,2.5,8/11/2020 
IBW1738275,8/11/2020 04:48,EG08,EV77EDV52985,1.25,8/11/2020 
WOU1717654,8/11/2020 05:09,MR01,UA13YTK28483,2.8,8/11/2020 
RMX2745354,8/11/2020 05:39,MR03,UA13YTK28483,2.8,8/11/2020 
KKX8789635,8/11/2020 06:56,MR06,BI87HYL81972,1.0,8/11/2020 
TUR6185882,8/11/2020 07:07,AO13,PE73VJU23485,2.8,8/11/2020 
RVF5083605,8/11/2020 09:19,NE08,OY94SZK34436,2.5,8/11/2020 
WEE3655173,8/11/2020 09:39,OO02,EM54HQI58682,2.8,8/11/2020 
GWK9434929,8/11/2020 10:17,AO05,SU00RDZ36214,2.8,8/11/2020 
QBQ2536939,8/11/2020 10:34,GF00,BY85QGR11636,2.5,8/11/2020 
MMM6857516,8/11/2020 11:58,OO00,LC72NRN52084,3.1,8/11/2020 
GCV9428545,8/11/2020 12:30,AO17,JV67MTI17124,2.8,8/11/2020 
DVH5997714,8/11/2020 12:34,KO06,IX01MVL33676,2.5,8/11/2020 
DCS0153587,8/11/2020 12:45,AO08,MX39VOS38645,2.8,8/11/2020 
MWE7499911,8/11/2020 13:13,MR07,HE38BQH01623,2.8,8/11/2020 
TBD9421871,8/11/2020 14:15,EG09,XE59BZM26378,2.5,8/11/2020 
HPI9615640,8/11/2020 14:58,EG08,LG64ARC91224,1.25,8/11/2020 
FFC9664415,8/11/2020 15:21,KO00,HW75BKT77773,2.2,8/11/2020 
DOP3979511,8/11/2020 16:10,KO03,AT19HLV57173,2.0,8/11/2020 
HXT2049115,8/11/2020 16:34,NE02,UP28MBM38391,3.1,8/11/2020 
TXB2507827,8/11/2020 17:38,MR00,RR98KQE80731,1.25,8/11/2020 
NBR4777109,8/11/2020 18:27,OO12,IC95TLY24827,2.0,8/11/2020 
KDH2320856,8/11/2020 19:26,OO01,JV67MTI17124,2.0,8/11/2020 
XPI9598416,8/11/2020 20:10,OO01,VJ92OYV94295,2.5,8/11/2020 
FSF5418905,8/11/2020 21:50,MR02,QN23UHH39091,2.8,8/11/2020 
OYM6066086,8/11/2020 22:31,NE04,FL13UMN92207,2.0,8/11/2020 
CXR7694955,8/11/2020 22:58,OO10,QR03XCJ37459,2.8,8/11/2020 
