passID,timestamp,stationRef,vehicleRef,charge,date
YQL7947266,22/9/2019 00:38,OO03,IC95TLY24827,2.0,22/9/2019 
KDM7753674,22/9/2019 00:39,OO09,QR03XCJ37459,2.8,22/9/2019 
NBX0727820,22/9/2019 01:11,OO06,JF94VYA88954,2.8,22/9/2019 
MIC1577722,22/9/2019 02:03,EG02,TZ48CCW54765,3.1,22/9/2019 
RAU6896797,22/9/2019 02:09,EG07,EC02LZC49528,2.8,22/9/2019 
GEP4130099,22/9/2019 02:53,KO03,WG11QVY31890,1.25,22/9/2019 
QIU1693886,22/9/2019 03:03,KO03,QO77TFN61853,2.2,22/9/2019 
WDF9534301,22/9/2019 04:26,AO19,UF84JOS00561,2.8,22/9/2019 
MXA7564955,22/9/2019 04:29,AO15,XF28DGK65250,2.8,22/9/2019 
FGV5558408,22/9/2019 04:43,OO13,MP14WFM40909,2.8,22/9/2019 
SML1671452,22/9/2019 04:47,NE04,BI87HYL81972,1.0,22/9/2019 
IYC2527087,22/9/2019 04:48,NE13,PM58XHX45588,1.5,22/9/2019 
CZN0192592,22/9/2019 05:30,EG12,XE59BZM26378,2.5,22/9/2019 
CHY8974984,22/9/2019 06:44,EG10,CM15YCB60994,2.0,22/9/2019 
AJH6790672,22/9/2019 06:52,OO03,YX66XYW62640,2.0,22/9/2019 
KWW3184461,22/9/2019 07:45,MR01,EZ65FLV39493,2.8,22/9/2019 
XPJ3033982,22/9/2019 08:15,EG03,IN99SEN20660,2.8,22/9/2019 
MNO1209053,22/9/2019 09:37,NE01,UP28MBM38391,1.0,22/9/2019 
VTV6640601,22/9/2019 09:46,NE01,IA29IQS63679,1.0,22/9/2019 
YXX6991726,22/9/2019 10:12,AO04,DV04FQL29609,3.1,22/9/2019 
TNG2154007,22/9/2019 10:26,OO12,AT19HLV57173,2.8,22/9/2019 
XSL7934375,22/9/2019 12:09,AO09,DV04FQL29609,3.1,22/9/2019 
TMU0096219,22/9/2019 12:16,AO13,LG64ARC91224,13.0,22/9/2019 
VLQ2191736,22/9/2019 13:20,KO09,UF84JOS00561,2.0,22/9/2019 
ILW8240847,22/9/2019 13:35,GF00,WU78BMX13511,1.0,22/9/2019 
MDS2643387,22/9/2019 13:45,NE00,QP02SYE47964,2.8,22/9/2019 
MNJ7833166,22/9/2019 14:04,OO01,QR03XCJ37459,2.8,22/9/2019 
TUL0156503,22/9/2019 14:26,GF00,UF84JOS00561,2.8,22/9/2019 
KUA5847902,22/9/2019 17:41,MR05,AY38OQF67603,2.8,22/9/2019 
NYB3734666,22/9/2019 18:01,AO04,YL27IFD65117,2.0,22/9/2019 
EQH4587322,22/9/2019 18:02,MR01,QH15HWX24570,3.1,22/9/2019 
DUJ5793180,22/9/2019 19:04,MR05,QH15HWX24570,3.1,22/9/2019 
PHL1777413,22/9/2019 19:10,NE06,JV67MTI17124,2.5,22/9/2019 
IYT1536060,22/9/2019 19:29,EG02,IW53OQE31439,2.8,22/9/2019 
QCM7511210,22/9/2019 19:52,KO08,IX01MVL33676,2.5,22/9/2019 
CIT6477618,22/9/2019 20:17,MR07,EZ65FLV39493,2.8,22/9/2019 
QHC3626486,22/9/2019 21:28,NE08,NY14GZR94632,2.8,22/9/2019 
TMW7620670,22/9/2019 22:39,OO05,JF94VYA88954,2.8,22/9/2019 
CIJ0961081,22/9/2019 22:56,MR04,BI87HYL81972,1.0,22/9/2019 
SBV8702225,22/9/2019 23:39,KO03,DO24BCW15511,1.25,22/9/2019 
