passID,timestamp,stationRef,vehicleRef,charge,date
SDS6564338,3/8/2020 00:22,NE10,PF04UCA93312,2.0,3/8/2020 
ISK6458122,3/8/2020 00:36,KO03,IX01MVL33676,2.5,3/8/2020 
JYM6143016,3/8/2020 03:36,NE05,PM58XHX45588,1.5,3/8/2020 
CYE0154501,3/8/2020 03:45,EG05,CM15YCB60994,2.0,3/8/2020 
OBH9223682,3/8/2020 04:09,NE10,KB55KTM48860,2.0,3/8/2020 
KCT9583773,3/8/2020 05:07,AO04,SU00RDZ36214,2.8,3/8/2020 
FLS2113592,3/8/2020 06:51,KO08,QO77TFN61853,2.2,3/8/2020 
BXY1709344,3/8/2020 06:52,NE00,PM58XHX45588,1.5,3/8/2020 
HNH9275040,3/8/2020 07:43,KO06,QW79CHL42244,2.8,3/8/2020 
XJN9707925,3/8/2020 08:15,GF00,PF04UCA93312,3.1,3/8/2020 
SSE8228809,3/8/2020 10:15,GF00,MA30QLI76818,2.5,3/8/2020 
ZSU8581902,3/8/2020 10:49,NE07,AY38OQF67603,3.1,3/8/2020 
QKI5714324,3/8/2020 11:52,AO09,DV04FQL29609,3.1,3/8/2020 
NZA7601781,3/8/2020 12:00,AO15,DV04FQL29609,3.1,3/8/2020 
YRY0034159,3/8/2020 13:07,NE06,OC94ASJ72024,1.0,3/8/2020 
MRK4106672,3/8/2020 13:28,GF00,WU78BMX13511,1.0,3/8/2020 
RUC7312408,3/8/2020 13:33,EG03,AT19HLV57173,2.0,3/8/2020 
IIO2517833,3/8/2020 14:32,GF00,CK97FAU13897,2.5,3/8/2020 
PMD0612926,3/8/2020 14:32,KO02,WY00MLL63827,1.0,3/8/2020 
GFS7269145,3/8/2020 14:36,KO09,HW75BKT77773,2.2,3/8/2020 
RCU9027750,3/8/2020 17:11,MR07,UA13YTK28483,2.8,3/8/2020 
TRU1200911,3/8/2020 18:05,AO11,BY85QGR11636,2.8,3/8/2020 
MBW8445311,3/8/2020 18:11,NE10,QR03XCJ37459,2.5,3/8/2020 
KUU9602120,3/8/2020 18:23,NE07,QP02SYE47964,2.8,3/8/2020 
DCQ3228456,3/8/2020 18:34,NE05,AY38OQF67603,2.8,3/8/2020 
TRD8845391,3/8/2020 21:26,EG05,TV81MAQ99005,2.8,3/8/2020 
NRJ8285435,3/8/2020 21:55,EG06,CR31GMR97972,1.5,3/8/2020 
RVX7894458,3/8/2020 22:37,MR03,KF48RSD79865,2.8,3/8/2020 
YJA2881889,3/8/2020 22:39,GF00,EN26OAB52983,1.25,3/8/2020 
