passID,timestamp,stationRef,vehicleRef,charge,date
ONE0804594,4/11/2020 01:30,OO08,JF94VYA88954,2.8,4/11/2020 
HBA3613890,4/11/2020 02:10,KO06,ZY93PCY41868,1.5,4/11/2020 
QXY1828235,4/11/2020 02:21,AO04,PE73VJU23485,2.8,4/11/2020 
ZHD1029049,4/11/2020 03:25,KO02,QO77TFN61853,2.2,4/11/2020 
GSD8582257,4/11/2020 04:24,OO12,BK77KNV91142,2.8,4/11/2020 
AEE3973563,4/11/2020 04:35,NE16,QP02SYE47964,2.8,4/11/2020 
XGI6001941,4/11/2020 04:56,NE10,JV67MTI17124,2.5,4/11/2020 
YKK1729466,4/11/2020 06:56,GF00,WU78BMX13511,1.0,4/11/2020 
OBB2555280,4/11/2020 06:59,EG02,XV40HUQ04740,3.1,4/11/2020 
OYU8359650,4/11/2020 08:42,GF00,PF04UCA93312,3.1,4/11/2020 
KCX8899824,4/11/2020 09:27,NE05,CR31GMR97972,2.2,4/11/2020 
JHR3542837,4/11/2020 10:05,KO03,MQ65WJJ60020,1.5,4/11/2020 
GJM9575281,4/11/2020 11:16,GF00,SL09NOT64494,2.5,4/11/2020 
WBX5255213,4/11/2020 11:35,MR01,UA13YTK28483,2.8,4/11/2020 
CEK9957914,4/11/2020 11:50,EG01,OC94ASJ72024,1.5,4/11/2020 
AIQ1169867,4/11/2020 11:50,NE16,QH15HWX24570,2.0,4/11/2020 
ICB4589664,4/11/2020 13:08,KO06,RV87TIY76692,2.5,4/11/2020 
VFB0090928,4/11/2020 13:38,KO04,HW75BKT77773,2.2,4/11/2020 
OHR6588060,4/11/2020 13:44,GF00,BY85QGR11636,2.5,4/11/2020 
NXV0470338,4/11/2020 14:31,EG04,XE59BZM26378,2.5,4/11/2020 
UIC5568833,4/11/2020 16:15,MR08,BI87HYL81972,1.0,4/11/2020 
CKJ5012832,4/11/2020 16:44,NE08,NZ35XLQ89678,1.0,4/11/2020 
INQ9935271,4/11/2020 16:48,MR07,BI87HYL81972,1.0,4/11/2020 
BUV3474069,4/11/2020 18:01,AO06,HR53SRO94328,2.8,4/11/2020 
SQQ1264581,4/11/2020 20:46,OO13,TZ48CCW54765,1.5,4/11/2020 
MVV7417482,4/11/2020 21:07,OO02,LC72NRN52084,3.1,4/11/2020 
GUS0692942,4/11/2020 22:07,OO01,AT19HLV57173,2.8,4/11/2020 
VFB4654222,4/11/2020 23:05,KO05,QN12NTR81378,3.1,4/11/2020 
FJI5566989,4/11/2020 23:57,KO02,QO77TFN61853,2.2,4/11/2020 
