passID,timestamp,stationRef,vehicleRef,charge,date
ZDZ8543872,24/4/2021 00:01,NE16,EG95RTB75032,2.8,24/4/2021 
FYX5962059,24/4/2021 01:00,OO01,BI87HYL81972,2.8,24/4/2021 
VXB8940223,24/4/2021 02:44,NE08,EG95RTB75032,2.8,24/4/2021 
LNV2439289,24/4/2021 02:53,OO01,PF04UCA93312,3.1,24/4/2021 
ZUI8386750,24/4/2021 05:04,MR07,QH15HWX24570,3.1,24/4/2021 
DUT7332790,24/4/2021 07:15,KO06,WY00MLL63827,1.0,24/4/2021 
FRQ9693440,24/4/2021 08:19,EG04,IN99SEN20660,2.8,24/4/2021 
OED7694923,24/4/2021 08:58,NE10,UP28MBM38391,2.0,24/4/2021 
EUU1834450,24/4/2021 09:16,KO01,QW79CHL42244,2.8,24/4/2021 
WEE1903572,24/4/2021 10:35,MR01,QN23UHH39091,2.8,24/4/2021 
KLW8555597,24/4/2021 11:06,OO01,TZ48CCW54765,1.25,24/4/2021 
JWU2076264,24/4/2021 11:30,AO00,OC94ASJ72024,1.0,24/4/2021 
LFL1133037,24/4/2021 12:02,EG00,DW44ZOO26361,2.5,24/4/2021 
HIA8258083,24/4/2021 12:42,NE15,EV77EDV52985,1.0,24/4/2021 
QYR5107178,24/4/2021 12:45,KO05,KB55KTM48860,2.5,24/4/2021 
FZB1045867,24/4/2021 12:46,KO08,WY00MLL63827,1.0,24/4/2021 
PZZ2086401,24/4/2021 14:34,GF00,UF84JOS00561,2.8,24/4/2021 
VOJ8951378,24/4/2021 14:50,GF00,MP14WFM40909,2.8,24/4/2021 
OZZ6492814,24/4/2021 16:31,AO01,LG64ARC91224,13.0,24/4/2021 
FKD8564894,24/4/2021 16:55,AO03,PE73VJU23485,2.8,24/4/2021 
WHV3827345,24/4/2021 17:27,GF00,QX75YWC61835,13.0,24/4/2021 
LCE9687682,24/4/2021 17:28,NE06,QR03XCJ37459,1.0,24/4/2021 
CNZ5410778,24/4/2021 20:12,OO11,RK48BOP88344,2.8,24/4/2021 
YEN8803340,24/4/2021 20:17,AO08,RR73DWB65452,2.8,24/4/2021 
PWJ7681142,24/4/2021 20:36,OO06,EM54HQI58682,2.8,24/4/2021 
DMI2900320,24/4/2021 21:23,GF00,WU78BMX13511,1.0,24/4/2021 
HGT7179925,24/4/2021 21:58,AO04,DV04FQL29609,3.1,24/4/2021 
GJE5695093,24/4/2021 22:54,KO07,JO50FSF60755,2.2,24/4/2021 
HRF8284846,24/4/2021 23:48,MR06,UA13YTK28483,2.8,24/4/2021 
