passID,timestamp,stationRef,vehicleRef,charge,date
CPH3198840,23/1/2019 00:55,OO07,RK48BOP88344,2.8,23/1/2019 
OKW4191080,23/1/2019 02:14,EG12,CM15YCB60994,2.0,23/1/2019 
CTV7832382,23/1/2019 02:55,KO01,QO77TFN61853,2.2,23/1/2019 
HIV0801645,23/1/2019 03:16,MR05,IA29IQS63679,2.5,23/1/2019 
JME6478284,23/1/2019 03:33,AO06,PE73VJU23485,2.8,23/1/2019 
EGL1278341,23/1/2019 04:27,OO13,AY38OQF67603,2.8,23/1/2019 
PGC3683893,23/1/2019 04:32,EG06,QX75YWC61835,2.0,23/1/2019 
PEV9862294,23/1/2019 04:41,KO00,IX01MVL33676,2.5,23/1/2019 
OKY5727375,23/1/2019 05:20,GF00,MA30QLI76818,2.5,23/1/2019 
KFR8136417,23/1/2019 05:22,GF00,JE65QJK64802,2.8,23/1/2019 
NXD2982620,23/1/2019 06:09,EG06,TE24LCO18661,1.25,23/1/2019 
MVR6326249,23/1/2019 06:24,MR02,IW53OQE31439,2.2,23/1/2019 
CXA6309390,23/1/2019 06:27,MR08,EZ65FLV39493,2.8,23/1/2019 
KEU1037167,23/1/2019 08:03,AO07,LG64ARC91224,13.0,23/1/2019 
KII7088942,23/1/2019 08:06,MR08,QO68DIC93032,2.5,23/1/2019 
KBI2554319,23/1/2019 09:21,EG03,QN23UHH39091,1.25,23/1/2019 
FWZ0991831,23/1/2019 09:41,KO04,PF04UCA93312,1.0,23/1/2019 
CWT3931124,23/1/2019 09:43,NE01,JV67MTI17124,2.5,23/1/2019 
AJX6093275,23/1/2019 11:33,KO07,QO77TFN61853,2.2,23/1/2019 
QQS2807589,23/1/2019 12:01,OO11,TV81MAQ99005,2.0,23/1/2019 
KSH0465431,23/1/2019 13:22,AO15,YL27IFD65117,2.0,23/1/2019 
OZL8121110,23/1/2019 15:36,OO10,LC72NRN52084,3.1,23/1/2019 
PWS2692821,23/1/2019 16:47,NE01,NZ35XLQ89678,1.5,23/1/2019 
NNG1732915,23/1/2019 18:05,GF00,BY85QGR11636,2.5,23/1/2019 
DWC4058747,23/1/2019 18:15,AO14,BM25PHF40639,13.0,23/1/2019 
HZO2697744,23/1/2019 19:00,EG03,TE24LCO18661,1.25,23/1/2019 
EOY4841480,23/1/2019 21:54,NE06,NY14GZR94632,2.8,23/1/2019 
WFY0715394,23/1/2019 22:51,NE02,EC02LZC49528,1.25,23/1/2019 
FXR5517826,23/1/2019 23:14,GF00,UF84JOS00561,2.8,23/1/2019 
WEZ7128958,23/1/2019 23:33,AO17,JF94VYA88954,2.8,23/1/2019 
