passID,timestamp,stationRef,vehicleRef,charge,date
OYO2040279,17/12/2019 01:18,EG01,TE24LCO18661,1.25,17/12/2019 
RFF0509137,17/12/2019 01:57,EG07,JD78PQD35395,1.0,17/12/2019 
KIY4689306,17/12/2019 02:09,EG10,CR31GMR97972,1.5,17/12/2019 
YDI5404540,17/12/2019 02:20,OO05,EE22TMX10817,2.0,17/12/2019 
AKS2559992,17/12/2019 02:24,AO16,KW50MJG67260,2.8,17/12/2019 
SQC4480473,17/12/2019 03:29,OO01,LC72NRN52084,3.1,17/12/2019 
KKI1689014,17/12/2019 05:07,OO13,AT19HLV57173,2.8,17/12/2019 
UVA5478733,17/12/2019 05:31,OO04,QX75YWC61835,2.5,17/12/2019 
YPB3973772,17/12/2019 06:15,AO04,OY94SZK34436,2.8,17/12/2019 
YKU9120145,17/12/2019 07:49,GF00,BY85QGR11636,2.5,17/12/2019 
PNO1889217,17/12/2019 09:42,MR06,EZ65FLV39493,2.8,17/12/2019 
GHK5170348,17/12/2019 10:04,EG04,IN99SEN20660,2.8,17/12/2019 
CND0879694,17/12/2019 10:30,AO06,YL27IFD65117,2.0,17/12/2019 
TFM2817063,17/12/2019 10:45,OO05,AY38OQF67603,2.8,17/12/2019 
XEB9596102,17/12/2019 11:08,KO06,HW75BKT77773,2.2,17/12/2019 
JGS2530378,17/12/2019 13:35,EG03,EC02LZC49528,2.8,17/12/2019 
GHW5372503,17/12/2019 14:01,AO06,IW53OQE31439,2.8,17/12/2019 
IEZ0042191,17/12/2019 14:34,AO13,HE38BQH01623,2.8,17/12/2019 
TYW4860559,17/12/2019 14:50,NE05,HT62RDI04611,2.2,17/12/2019 
JRD0148443,17/12/2019 14:56,MR04,KF48RSD79865,2.8,17/12/2019 
ISO7157713,17/12/2019 15:57,KO07,QO77TFN61853,2.2,17/12/2019 
TIT3290343,17/12/2019 17:39,KO04,ED51EWW52190,2.8,17/12/2019 
LMM4491594,17/12/2019 18:44,OO07,PF04UCA93312,2.0,17/12/2019 
MDJ0900932,17/12/2019 19:30,AO10,BZ76ROL87339,1.0,17/12/2019 
NTL6466693,17/12/2019 19:56,EG11,VL67TFO75321,13.0,17/12/2019 
NNF6476589,17/12/2019 20:47,AO04,DV04FQL29609,3.1,17/12/2019 
DSZ6776062,17/12/2019 21:57,KO07,ED51EWW52190,2.8,17/12/2019 
MQO0268502,17/12/2019 23:13,NE16,PM58XHX45588,1.5,17/12/2019 
