passID,timestamp,stationRef,vehicleRef,charge,date
NEP0781316,25/11/2020 00:41,EG05,TE24LCO18661,1.25,25/11/2020 
RLB0072935,25/11/2020 00:56,GF00,YX66XYW62640,3.1,25/11/2020 
RHQ4008949,25/11/2020 01:33,AO12,RR73DWB65452,2.8,25/11/2020 
SAM2147171,25/11/2020 03:09,MR03,BI87HYL81972,1.0,25/11/2020 
VHX8495697,25/11/2020 03:15,NE00,FY47TUN40300,1.0,25/11/2020 
MYA5936986,25/11/2020 03:34,MR08,XV91YMP27722,2.5,25/11/2020 
UIK9317116,25/11/2020 04:25,AO02,YL27IFD65117,2.0,25/11/2020 
JHR0991169,25/11/2020 04:49,AO03,XE59BZM26378,2.8,25/11/2020 
EAW7825512,25/11/2020 04:51,MR04,BI87HYL81972,1.0,25/11/2020 
OCF0247930,25/11/2020 04:54,KO09,KB55KTM48860,2.5,25/11/2020 
YQG1181254,25/11/2020 06:47,GF00,UF84JOS00561,2.8,25/11/2020 
EUD6686142,25/11/2020 07:00,NE06,QP02SYE47964,2.8,25/11/2020 
RTT5395759,25/11/2020 07:04,AO07,SY96JDQ97089,1.5,25/11/2020 
GVI0455304,25/11/2020 10:12,GF00,JE65QJK64802,2.8,25/11/2020 
TOS9905442,25/11/2020 11:21,EG06,JD78PQD35395,1.0,25/11/2020 
TXT0556332,25/11/2020 11:45,MR08,DO24BCW15511,1.5,25/11/2020 
NHJ4455534,25/11/2020 11:46,AO11,OC94ASJ72024,2.8,25/11/2020 
EHL1188830,25/11/2020 12:23,KO08,KB55KTM48860,2.5,25/11/2020 
BXP8050713,25/11/2020 12:28,KO02,RV87TIY76692,2.5,25/11/2020 
SUN2122682,25/11/2020 13:04,AO14,PE73VJU23485,2.8,25/11/2020 
DOT2120806,25/11/2020 13:10,GF00,CK97FAU13897,2.5,25/11/2020 
RAK6699392,25/11/2020 14:09,EG02,TV81MAQ99005,2.8,25/11/2020 
TOG2274638,25/11/2020 14:42,AO02,JD78PQD35395,2.8,25/11/2020 
NTH9492154,25/11/2020 15:17,AO06,XF28DGK65250,2.8,25/11/2020 
KME6111913,25/11/2020 16:40,NE01,NY14GZR94632,2.8,25/11/2020 
BCE4396574,25/11/2020 17:51,EG09,IW53OQE31439,2.8,25/11/2020 
SNX2591211,25/11/2020 18:21,OO08,JE65QJK64802,1.5,25/11/2020 
XEK5149341,25/11/2020 18:35,OO12,XE59BZM26378,2.0,25/11/2020 
PWO0964936,25/11/2020 18:56,OO01,FL13UMN92207,1.25,25/11/2020 
ANG2923513,25/11/2020 19:46,AO10,MX39VOS38645,2.8,25/11/2020 
JUG4106392,25/11/2020 20:58,EG04,CR31GMR97972,1.5,25/11/2020 
UFJ0648409,25/11/2020 21:12,OO03,QX75YWC61835,2.5,25/11/2020 
BDX9175805,25/11/2020 22:29,NE07,QN23UHH39091,1.25,25/11/2020 
FZC0823579,25/11/2020 22:42,AO10,OC94ASJ72024,1.0,25/11/2020 
