passID,timestamp,stationRef,vehicleRef,charge,date
WCV5917573,16/1/2020 00:02,AO11,PE73VJU23485,2.8,16/1/2020 
CMM3648909,16/1/2020 00:54,MR07,BI87HYL81972,1.0,16/1/2020 
ZRZ7116727,16/1/2020 02:31,AO19,SU00RDZ36214,2.8,16/1/2020 
BDM9580238,16/1/2020 02:35,NE01,UA13YTK28483,2.5,16/1/2020 
AGU5683269,16/1/2020 03:11,KO02,IX01MVL33676,2.5,16/1/2020 
XMQ0043034,16/1/2020 03:33,OO10,IC95TLY24827,2.0,16/1/2020 
TZH9390432,16/1/2020 03:38,KO09,QO77TFN61853,2.2,16/1/2020 
VWK3184638,16/1/2020 03:42,OO02,VJ92OYV94295,2.5,16/1/2020 
SMD8305944,16/1/2020 04:12,EG05,EC02LZC49528,2.8,16/1/2020 
FRS1726236,16/1/2020 04:26,GF00,BY85QGR11636,2.5,16/1/2020 
LQH9666160,16/1/2020 05:02,OO11,EC02LZC49528,1.0,16/1/2020 
OTE3923717,16/1/2020 05:35,MR05,MQ65WJJ60020,1.5,16/1/2020 
HVD6763993,16/1/2020 08:09,GF00,JE65QJK64802,2.8,16/1/2020 
RVB9551330,16/1/2020 08:50,EG05,QH15HWX24570,1.5,16/1/2020 
YME0987073,16/1/2020 10:46,OO11,AT19HLV57173,2.8,16/1/2020 
IRL7731726,16/1/2020 12:34,KO09,EC02LZC49528,1.25,16/1/2020 
WMG2839407,16/1/2020 13:08,EG06,XE59BZM26378,2.5,16/1/2020 
MZP7903699,16/1/2020 13:30,AO15,RR73DWB65452,2.8,16/1/2020 
DLV5823667,16/1/2020 13:44,GF00,IO09FGE68100,2.8,16/1/2020 
AUW5515781,16/1/2020 14:07,AO13,RV87TIY76692,2.8,16/1/2020 
GIK0219307,16/1/2020 14:58,KO05,FL13UMN92207,1.0,16/1/2020 
KTF2202571,16/1/2020 15:12,MR08,EZ65FLV39493,2.8,16/1/2020 
SZD1848168,16/1/2020 16:30,GF00,KW50MJG67260,2.2,16/1/2020 
AIK9661829,16/1/2020 16:44,MR06,KF48RSD79865,2.8,16/1/2020 
BXF3989737,16/1/2020 16:47,KO00,RV87TIY76692,2.5,16/1/2020 
PDF9642579,16/1/2020 18:39,MR05,KF48RSD79865,2.8,16/1/2020 
YXK8495565,16/1/2020 19:17,KO00,WY00MLL63827,1.0,16/1/2020 
NSU8080580,16/1/2020 19:30,KO05,IW53OQE31439,2.8,16/1/2020 
WSC2377178,16/1/2020 19:32,GF00,SL09NOT64494,2.5,16/1/2020 
FPG7282602,16/1/2020 19:41,KO01,QW79CHL42244,2.8,16/1/2020 
RPR5890905,16/1/2020 20:49,KO02,QO77TFN61853,2.2,16/1/2020 
XGX3071766,16/1/2020 20:56,EG00,XE59BZM26378,2.5,16/1/2020 
ZHL8323990,16/1/2020 21:15,GF00,JE65QJK64802,2.8,16/1/2020 
BNY7076895,16/1/2020 22:48,KO09,DO24BCW15511,1.25,16/1/2020 
