passID,timestamp,stationRef,vehicleRef,charge,date
INB9199595,11/1/2019 00:02,NE03,PM58XHX45588,1.5,11/1/2019 
EVM7404972,11/1/2019 00:03,AO09,OC94ASJ72024,1.0,11/1/2019 
TVQ0671376,11/1/2019 00:55,KO05,IX01MVL33676,2.5,11/1/2019 
LFV5670084,11/1/2019 01:15,MR06,KF48RSD79865,2.8,11/1/2019 
RFX1371677,11/1/2019 01:41,OO03,WG11QVY31890,1.0,11/1/2019 
UTL3484031,11/1/2019 02:11,GF00,WU78BMX13511,1.0,11/1/2019 
NXL2041620,11/1/2019 02:30,MR03,QO68DIC93032,2.5,11/1/2019 
ZNJ1049151,11/1/2019 02:37,MR04,IZ65WAT29135,1.25,11/1/2019 
WOX8452591,11/1/2019 02:42,AO18,SY96JDQ97089,1.5,11/1/2019 
CDB3019504,11/1/2019 02:47,MR01,MX39VOS38645,1.0,11/1/2019 
KVZ2606955,11/1/2019 03:04,NE00,PM58XHX45588,1.5,11/1/2019 
GYR4605539,11/1/2019 03:33,EG01,QU94IGC75528,1.25,11/1/2019 
LQE3984015,11/1/2019 03:35,OO05,XV40HUQ04740,1.0,11/1/2019 
KHP0306935,11/1/2019 04:09,NE07,FY47TUN40300,1.0,11/1/2019 
PTS5311062,11/1/2019 05:36,OO06,RK48BOP88344,2.8,11/1/2019 
FUI7993951,11/1/2019 06:09,KO02,IX01MVL33676,2.5,11/1/2019 
FFQ7677778,11/1/2019 06:17,EG03,NZ35XLQ89678,3.1,11/1/2019 
OBK1343175,11/1/2019 06:21,NE12,EG95RTB75032,2.8,11/1/2019 
VPC7691320,11/1/2019 06:41,GF00,QN12NTR81378,2.8,11/1/2019 
KRB0046906,11/1/2019 07:00,MR08,KF48RSD79865,2.8,11/1/2019 
CFH4027363,11/1/2019 07:24,MR05,DV04FQL29609,1.0,11/1/2019 
KYL4062666,11/1/2019 07:40,NE01,UP28MBM38391,1.0,11/1/2019 
FRY5107918,11/1/2019 08:32,MR08,IZ65WAT29135,2.0,11/1/2019 
KHF6369943,11/1/2019 08:37,EG07,TV81MAQ99005,2.8,11/1/2019 
OHA0886547,11/1/2019 08:42,OO03,EE22TMX10817,2.0,11/1/2019 
FAN1603090,11/1/2019 09:10,GF00,CP56DAO45598,2.8,11/1/2019 
MAE2734230,11/1/2019 09:21,GF00,UF84JOS00561,2.8,11/1/2019 
VAP1319169,11/1/2019 09:44,KO08,IX01MVL33676,2.5,11/1/2019 
HEQ9650767,11/1/2019 11:18,OO06,QR03XCJ37459,2.8,11/1/2019 
JYK8853857,11/1/2019 12:54,AO13,VX68BAR38623,2.8,11/1/2019 
AYH1207558,11/1/2019 13:40,AO00,DV04FQL29609,3.1,11/1/2019 
CLW1884630,11/1/2019 13:58,GF00,PF04UCA93312,3.1,11/1/2019 
NBJ7274983,11/1/2019 14:22,AO10,YH66OKD41942,2.8,11/1/2019 
NAY5893770,11/1/2019 15:08,NE04,JV67MTI17124,2.5,11/1/2019 
MID9503142,11/1/2019 16:05,NE13,EG95RTB75032,2.8,11/1/2019 
CXP3169780,11/1/2019 16:34,GF00,BY85QGR11636,2.5,11/1/2019 
SGD5418817,11/1/2019 17:14,EG06,TZ48CCW54765,3.1,11/1/2019 
MBM8077350,11/1/2019 17:24,KO07,KB55KTM48860,2.5,11/1/2019 
GBN7975968,11/1/2019 18:16,KO09,IX01MVL33676,2.5,11/1/2019 
CLL1393211,11/1/2019 21:16,NE11,UP28MBM38391,1.0,11/1/2019 
VRE3149856,11/1/2019 21:59,AO03,DV04FQL29609,3.1,11/1/2019 
OXV6474062,11/1/2019 22:45,KO03,ED51EWW52190,2.8,11/1/2019 
ITM6027560,11/1/2019 23:07,MR07,EZ65FLV39493,2.8,11/1/2019 
SNL6848703,11/1/2019 23:25,GF00,BY85QGR11636,2.5,11/1/2019 
