passID,timestamp,stationRef,vehicleRef,charge,date
JGZ0896495,10/10/2021 00:51,AO12,PE73VJU23485,2.8,10/10/2021 
SNT4971533,10/10/2021 00:51,AO11,SU00RDZ36214,2.8,10/10/2021 
GGY5352199,10/10/2021 01:04,NE03,CM15YCB60994,1.0,10/10/2021 
JGZ9242325,10/10/2021 01:09,OO03,EE22TMX10817,2.0,10/10/2021 
RAJ9881045,10/10/2021 01:32,MR02,EC02LZC49528,1.25,10/10/2021 
YPO9851451,10/10/2021 03:07,NE01,IA29IQS63679,1.0,10/10/2021 
QVH5354214,10/10/2021 03:08,NE13,IA29IQS63679,1.0,10/10/2021 
WFW2027357,10/10/2021 03:35,AO05,LG64ARC91224,13.0,10/10/2021 
TMJ4292085,10/10/2021 04:05,EG00,MU06LHX94338,1.5,10/10/2021 
IKX7383237,10/10/2021 04:18,EG07,MU06LHX94338,1.5,10/10/2021 
LTU6127104,10/10/2021 04:22,NE02,FY47TUN40300,1.0,10/10/2021 
AOP3561289,10/10/2021 05:58,OO07,BK77KNV91142,2.8,10/10/2021 
GRT2263529,10/10/2021 06:06,GF00,LM86GYO69819,2.8,10/10/2021 
EPJ4306180,10/10/2021 06:24,OO02,RK48BOP88344,2.8,10/10/2021 
JHZ7239045,10/10/2021 07:32,KO09,JO50FSF60755,2.2,10/10/2021 
NEK9102284,10/10/2021 07:41,NE01,PM58XHX45588,1.5,10/10/2021 
HXT1619301,10/10/2021 07:49,EG09,EC02LZC49528,2.8,10/10/2021 
ANY8967588,10/10/2021 08:05,KO05,WY00MLL63827,1.0,10/10/2021 
PLV6834519,10/10/2021 09:45,AO08,IO09FGE68100,2.8,10/10/2021 
MGJ4879968,10/10/2021 10:06,AO08,RR73DWB65452,2.8,10/10/2021 
WUU6352578,10/10/2021 10:30,EG00,EC02LZC49528,2.8,10/10/2021 
UXJ0310157,10/10/2021 11:12,OO01,LC72NRN52084,3.1,10/10/2021 
AUP6831699,10/10/2021 11:43,MR07,XV91YMP27722,2.5,10/10/2021 
FEG6312891,10/10/2021 12:00,GF00,XF28DGK65250,2.0,10/10/2021 
KNV3754849,10/10/2021 12:51,EG10,CM15YCB60994,2.0,10/10/2021 
SXY1078487,10/10/2021 13:42,MR03,IZ65WAT29135,2.0,10/10/2021 
LPI3603293,10/10/2021 16:48,NE00,QP02SYE47964,2.8,10/10/2021 
SHC6772455,10/10/2021 17:51,KO07,EM54HQI58682,1.0,10/10/2021 
PRM4608536,10/10/2021 18:15,AO03,BM25PHF40639,13.0,10/10/2021 
CTU7401903,10/10/2021 18:54,MR01,UA13YTK28483,2.8,10/10/2021 
MWR2466140,10/10/2021 19:43,MR07,WU78BMX13511,2.0,10/10/2021 
OEW1124899,10/10/2021 20:06,EG03,TE24LCO18661,1.25,10/10/2021 
XUX1693397,10/10/2021 20:27,MR03,XV91YMP27722,2.5,10/10/2021 
TGG6206347,10/10/2021 21:52,AO06,MP14WFM40909,2.8,10/10/2021 
GIV1860567,10/10/2021 21:53,MR05,QN23UHH39091,2.8,10/10/2021 
ITO0445144,10/10/2021 23:02,GF00,UF84JOS00561,2.8,10/10/2021 
UUA0234391,10/10/2021 23:33,EG04,HW75BKT77773,2.5,10/10/2021 
AQW7838694,10/10/2021 23:42,MR03,HE38BQH01623,2.8,10/10/2021 
KOC3403279,10/10/2021 23:50,AO13,RV87TIY76692,2.8,10/10/2021 
