passID,timestamp,stationRef,vehicleRef,charge,date
ZPU1799524,6/4/2019 00:01,NE02,FY47TUN40300,1.0,6/4/2019 
NAK1548273,6/4/2019 00:14,EG03,MU06LHX94338,1.5,6/4/2019 
KJK3435665,6/4/2019 01:41,AO11,JO50FSF60755,2.8,6/4/2019 
VIH4182069,6/4/2019 02:27,KO06,WY00MLL63827,1.0,6/4/2019 
OEV6810208,6/4/2019 02:27,MR06,CM15YCB60994,2.0,6/4/2019 
BUT0421713,6/4/2019 04:22,OO06,XV40HUQ04740,1.0,6/4/2019 
HLB8968991,6/4/2019 05:32,OO02,WG11QVY31890,1.0,6/4/2019 
NXY3679019,6/4/2019 05:32,NE02,NY14GZR94632,2.8,6/4/2019 
SFW3847686,6/4/2019 06:15,KO07,WY00MLL63827,1.0,6/4/2019 
IDE5684084,6/4/2019 07:33,NE15,NZ35XLQ89678,1.5,6/4/2019 
EXY8197616,6/4/2019 08:46,GF00,SL09NOT64494,2.5,6/4/2019 
CVZ6425417,6/4/2019 09:02,KO02,KB55KTM48860,2.5,6/4/2019 
LUW1436789,6/4/2019 09:38,OO10,AY38OQF67603,2.8,6/4/2019 
WVR7813017,6/4/2019 09:49,NE05,NY14GZR94632,2.8,6/4/2019 
KUH1253766,6/4/2019 10:06,KO04,KB55KTM48860,2.5,6/4/2019 
WTU8906536,6/4/2019 10:44,MR02,UA13YTK28483,2.8,6/4/2019 
COE6053730,6/4/2019 10:56,EG00,EC02LZC49528,2.8,6/4/2019 
SBF1022118,6/4/2019 12:11,AO05,SU00RDZ36214,2.8,6/4/2019 
XGV3678827,6/4/2019 13:02,KO08,KB55KTM48860,2.5,6/4/2019 
DTZ8693093,6/4/2019 14:42,MR04,QO68DIC93032,2.5,6/4/2019 
NDK9206228,6/4/2019 14:51,EG00,QU94IGC75528,1.25,6/4/2019 
MJJ2777127,6/4/2019 17:05,GF00,YX66XYW62640,3.1,6/4/2019 
OPY8546117,6/4/2019 17:19,EG00,CM15YCB60994,2.0,6/4/2019 
AAR6352940,6/4/2019 18:02,EG01,EC02LZC49528,2.8,6/4/2019 
YVS0576925,6/4/2019 18:18,AO08,XV40HUQ04740,2.8,6/4/2019 
UHO3600283,6/4/2019 18:38,NE07,PM58XHX45588,1.5,6/4/2019 
IVG6569886,6/4/2019 18:41,KO04,IX01MVL33676,2.5,6/4/2019 
KBF7760442,6/4/2019 18:45,GF00,SL09NOT64494,2.5,6/4/2019 
NLI7975268,6/4/2019 20:30,KO05,PM58XHX45588,1.25,6/4/2019 
QBA7440658,6/4/2019 20:47,MR01,EM54HQI58682,3.1,6/4/2019 
QIC3067884,6/4/2019 22:08,AO02,XV40HUQ04740,2.8,6/4/2019 
LGG9440056,6/4/2019 22:10,AO06,JF94VYA88954,2.8,6/4/2019 
GWC5958911,6/4/2019 23:53,AO06,OC94ASJ72024,1.0,6/4/2019 
