passID,timestamp,stationRef,vehicleRef,charge,date
YWU2168065,25/8/2020 00:46,EG09,DW44ZOO26361,2.5,25/8/2020 
OBC3023300,25/8/2020 01:46,EG08,MU06LHX94338,1.5,25/8/2020 
VOE5144724,25/8/2020 01:46,KO06,HW75BKT77773,2.2,25/8/2020 
JWE5526767,25/8/2020 02:36,OO10,KB55KTM48860,2.0,25/8/2020 
RZM1637608,25/8/2020 03:08,NE09,CK97FAU13897,1.25,25/8/2020 
FQY8534459,25/8/2020 07:40,EG12,KW50MJG67260,2.2,25/8/2020 
GZT2536189,25/8/2020 08:04,OO00,AY38OQF67603,2.8,25/8/2020 
YXU6761973,25/8/2020 08:14,KO00,JO50FSF60755,2.2,25/8/2020 
XCH9473509,25/8/2020 08:27,NE15,SY96JDQ97089,1.0,25/8/2020 
SWZ8721483,25/8/2020 08:49,NE15,FY47TUN40300,1.0,25/8/2020 
MMR9406261,25/8/2020 09:13,AO14,PE73VJU23485,2.8,25/8/2020 
ARN5778921,25/8/2020 09:26,KO03,QO77TFN61853,2.2,25/8/2020 
FYN0320563,25/8/2020 09:33,NE14,FY47TUN40300,1.0,25/8/2020 
SBD4738467,25/8/2020 09:44,NE08,IA29IQS63679,1.0,25/8/2020 
RAL2335520,25/8/2020 09:45,KO03,IX01MVL33676,2.5,25/8/2020 
SLM3662793,25/8/2020 10:01,AO10,KB55KTM48860,2.8,25/8/2020 
DIU5889849,25/8/2020 11:43,NE03,HE38BQH01623,1.25,25/8/2020 
EOI2690377,25/8/2020 14:59,AO08,WU78BMX13511,2.8,25/8/2020 
KRV7652114,25/8/2020 15:07,EG08,TE24LCO18661,1.25,25/8/2020 
PDD8922462,25/8/2020 15:46,NE09,QP02SYE47964,2.8,25/8/2020 
QRF2853148,25/8/2020 15:51,OO11,LC72NRN52084,3.1,25/8/2020 
ANM4183457,25/8/2020 16:16,EG11,CM15YCB60994,2.0,25/8/2020 
QBY2575603,25/8/2020 16:26,OO06,LC72NRN52084,3.1,25/8/2020 
KFS3169150,25/8/2020 17:18,GF00,PF04UCA93312,3.1,25/8/2020 
FYA2199989,25/8/2020 17:53,OO10,UF84JOS00561,3.1,25/8/2020 
HKZ9505709,25/8/2020 20:46,EG02,EC02LZC49528,2.8,25/8/2020 
GHK7955592,25/8/2020 23:18,MR04,KF48RSD79865,2.8,25/8/2020 
