passID,timestamp,stationRef,vehicleRef,charge,date
JTW5364761,25/7/2021 00:45,AO08,RR73DWB65452,2.8,25/7/2021 
YHB8435342,25/7/2021 01:22,MR08,NO82BAX82566,1.0,25/7/2021 
WTV2371952,25/7/2021 01:38,OO01,LM86GYO69819,2.8,25/7/2021 
TSH0182077,25/7/2021 01:52,AO15,DP11ENT03275,3.1,25/7/2021 
QWE4253256,25/7/2021 02:27,EG10,JV67MTI17124,2.2,25/7/2021 
AJD1638079,25/7/2021 02:32,NE16,IA29IQS63679,1.0,25/7/2021 
HLG0146147,25/7/2021 03:55,KO00,QO77TFN61853,2.2,25/7/2021 
MYR6767476,25/7/2021 05:50,AO09,BM25PHF40639,13.0,25/7/2021 
KZH8825175,25/7/2021 07:03,NE09,PM58XHX45588,1.5,25/7/2021 
URX1277972,25/7/2021 08:55,NE09,VJ92OYV94295,1.5,25/7/2021 
DVJ0007107,25/7/2021 09:07,OO11,EM54HQI58682,2.8,25/7/2021 
ISE8200814,25/7/2021 10:18,GF00,LM86GYO69819,2.8,25/7/2021 
LKI4183719,25/7/2021 11:00,MR06,UA13YTK28483,2.8,25/7/2021 
GUP6907022,25/7/2021 11:05,NE11,IA29IQS63679,1.0,25/7/2021 
ROD0779249,25/7/2021 12:41,AO13,MX39VOS38645,2.8,25/7/2021 
YVI2278763,25/7/2021 15:16,NE01,EG95RTB75032,2.8,25/7/2021 
VKX6867059,25/7/2021 16:16,MR06,IZ65WAT29135,2.0,25/7/2021 
CWS0486669,25/7/2021 16:27,OO12,QR03XCJ37459,2.8,25/7/2021 
AJR3162207,25/7/2021 18:30,AO08,HT62RDI04611,2.8,25/7/2021 
XTR9379497,25/7/2021 18:53,AO10,PE73VJU23485,2.8,25/7/2021 
ICS4490649,25/7/2021 19:03,OO03,CP56DAO45598,1.0,25/7/2021 
DQH2265489,25/7/2021 19:21,MR07,XV91YMP27722,2.5,25/7/2021 
IPP7461367,25/7/2021 22:48,NE12,FY47TUN40300,1.0,25/7/2021 
FAS0640471,25/7/2021 22:49,EG12,IW53OQE31439,2.8,25/7/2021 
IDR2953266,25/7/2021 23:50,MR08,QN23UHH39091,2.8,25/7/2021 
