passID,timestamp,stationRef,vehicleRef,charge,date
AEF5603673,11/8/2021 00:02,EG06,QU94IGC75528,1.25,11/8/2021 
BHV1979033,11/8/2021 01:13,EG09,CM15YCB60994,2.0,11/8/2021 
PGR5865071,11/8/2021 01:27,AO01,DP11ENT03275,3.1,11/8/2021 
RXO2848891,11/8/2021 01:53,KO06,FL13UMN92207,1.0,11/8/2021 
CXK8462815,11/8/2021 01:56,OO04,AY38OQF67603,2.8,11/8/2021 
OUQ8869077,11/8/2021 02:10,KO02,QW79CHL42244,2.8,11/8/2021 
UGO1947850,11/8/2021 03:52,KO06,IW53OQE31439,2.0,11/8/2021 
FXI6114884,11/8/2021 05:08,AO00,BM25PHF40639,13.0,11/8/2021 
ONN6341198,11/8/2021 05:13,MR08,QN23UHH39091,2.8,11/8/2021 
DPY5215384,11/8/2021 05:16,MR06,BI87HYL81972,1.0,11/8/2021 
NTU7159996,11/8/2021 06:03,GF00,MP14WFM40909,2.8,11/8/2021 
QUP9341226,11/8/2021 06:09,OO12,RV87TIY76692,2.5,11/8/2021 
CAB4082291,11/8/2021 06:49,NE12,PD45WOT56494,2.0,11/8/2021 
YWZ7697476,11/8/2021 06:52,OO05,QU94IGC75528,2.0,11/8/2021 
AKI2765651,11/8/2021 07:17,NE13,PM58XHX45588,1.5,11/8/2021 
JGT2451654,11/8/2021 07:34,KO07,JO50FSF60755,2.2,11/8/2021 
JQZ8742664,11/8/2021 07:40,GF00,JE65QJK64802,2.8,11/8/2021 
HDH8979011,11/8/2021 08:36,KO01,BK77KNV91142,1.25,11/8/2021 
GIY8552818,11/8/2021 08:42,OO07,QR03XCJ37459,2.8,11/8/2021 
WLK2783936,11/8/2021 09:14,GF00,PF04UCA93312,3.1,11/8/2021 
XMM9213697,11/8/2021 09:36,GF00,PF04UCA93312,3.1,11/8/2021 
SFB4492730,11/8/2021 09:46,KO03,JO50FSF60755,2.2,11/8/2021 
QSR0948671,11/8/2021 10:27,NE06,FY47TUN40300,1.0,11/8/2021 
YRY1511240,11/8/2021 10:32,AO10,RR73DWB65452,2.8,11/8/2021 
QNP8726201,11/8/2021 10:48,NE00,FY47TUN40300,1.0,11/8/2021 
NUG0253753,11/8/2021 10:54,NE16,PM58XHX45588,1.5,11/8/2021 
DMG9476153,11/8/2021 11:27,MR00,CR31GMR97972,1.0,11/8/2021 
YMA2597827,11/8/2021 11:48,AO06,LG64ARC91224,13.0,11/8/2021 
NVU9962396,11/8/2021 12:06,MR03,KF48RSD79865,2.8,11/8/2021 
VVU0915325,11/8/2021 12:29,NE10,PF04UCA93312,2.0,11/8/2021 
LHJ6554358,11/8/2021 12:34,AO03,AT19HLV57173,2.8,11/8/2021 
RKG0917225,11/8/2021 12:50,KO02,QW79CHL42244,2.8,11/8/2021 
NTN7632403,11/8/2021 12:52,AO13,HE38BQH01623,2.8,11/8/2021 
XTK1613566,11/8/2021 13:10,MR01,QO68DIC93032,2.5,11/8/2021 
LYJ7490358,11/8/2021 14:13,GF00,MA30QLI76818,2.5,11/8/2021 
UMZ3502659,11/8/2021 15:52,MR07,QO68DIC93032,2.5,11/8/2021 
IZV9882664,11/8/2021 16:02,AO15,MX39VOS38645,2.8,11/8/2021 
TDO0030762,11/8/2021 17:00,MR08,XV91YMP27722,2.5,11/8/2021 
CIG2963847,11/8/2021 17:23,OO04,QW79CHL42244,3.1,11/8/2021 
ESB6581212,11/8/2021 17:52,AO18,IC95TLY24827,2.8,11/8/2021 
LAJ9352851,11/8/2021 18:11,NE01,JV67MTI17124,2.5,11/8/2021 
NCQ6432835,11/8/2021 18:18,MR02,BI87HYL81972,1.0,11/8/2021 
YIS8745833,11/8/2021 20:14,OO13,EZ65FLV39493,2.0,11/8/2021 
BPK7136950,11/8/2021 20:35,AO09,YL27IFD65117,2.0,11/8/2021 
KJE0396006,11/8/2021 22:18,NE16,NZ35XLQ89678,1.5,11/8/2021 
HDA7948284,11/8/2021 23:06,NE15,EV77EDV52985,1.0,11/8/2021 
WJD7295726,11/8/2021 23:22,OO13,WG11QVY31890,1.0,11/8/2021 
GCV5142809,11/8/2021 23:26,OO05,IZ65WAT29135,2.5,11/8/2021 
LRY8454802,11/8/2021 23:33,OO03,QR03XCJ37459,2.8,11/8/2021 
ORB7624210,11/8/2021 23:49,AO01,DP11ENT03275,3.1,11/8/2021 
VOV1221130,11/8/2021 23:55,KO07,IX01MVL33676,2.5,11/8/2021 
