passID,timestamp,stationRef,vehicleRef,charge,date
LVN6292182,5/1/2020 01:33,GF00,UF84JOS00561,2.8,5/1/2020 
RJJ5691864,5/1/2020 01:34,MR06,EZ65FLV39493,2.8,5/1/2020 
CUR4274800,5/1/2020 03:52,EG04,QW79CHL42244,2.8,5/1/2020 
CUW3624817,5/1/2020 04:10,OO04,UO75YNW62238,1.25,5/1/2020 
BWR5860282,5/1/2020 04:37,NE12,NZ35XLQ89678,1.5,5/1/2020 
XAY2663591,5/1/2020 05:39,KO04,IX01MVL33676,2.5,5/1/2020 
ARS1189461,5/1/2020 06:02,NE12,EV77EDV52985,1.0,5/1/2020 
XRQ4356447,5/1/2020 06:18,OO11,JF94VYA88954,2.8,5/1/2020 
CXM3424915,5/1/2020 06:30,NE02,OC94ASJ72024,2.0,5/1/2020 
CLR6551777,5/1/2020 08:24,OO01,XV40HUQ04740,1.0,5/1/2020 
HMI7820342,5/1/2020 08:46,AO04,PE73VJU23485,2.8,5/1/2020 
DTK6248593,5/1/2020 09:07,EG05,TV81MAQ99005,2.8,5/1/2020 
EHA0163786,5/1/2020 10:26,EG09,TZ48CCW54765,3.1,5/1/2020 
AXF4355362,5/1/2020 10:31,KO08,JV67MTI17124,1.0,5/1/2020 
KUT2272877,5/1/2020 11:38,MR06,UA13YTK28483,2.8,5/1/2020 
XGS1157910,5/1/2020 11:44,NE09,OY94SZK34436,2.5,5/1/2020 
SRE1737219,5/1/2020 12:00,MR06,JF94VYA88954,2.5,5/1/2020 
UTC9877146,5/1/2020 12:17,KO08,RV87TIY76692,2.5,5/1/2020 
VCE1333120,5/1/2020 12:18,KO09,MQ65WJJ60020,1.25,5/1/2020 
RUD2824868,5/1/2020 12:21,EG05,TE24LCO18661,1.25,5/1/2020 
IDY1895833,5/1/2020 14:47,EG03,QU94IGC75528,1.25,5/1/2020 
VLH4029406,5/1/2020 15:00,MR03,QO68DIC93032,2.5,5/1/2020 
AOY8528927,5/1/2020 15:33,MR06,HR53SRO94328,13.0,5/1/2020 
MCY1046460,5/1/2020 16:16,KO06,IX01MVL33676,2.5,5/1/2020 
GSH4468234,5/1/2020 17:16,GF00,UF84JOS00561,2.8,5/1/2020 
WEA5718830,5/1/2020 17:46,EG12,TV81MAQ99005,2.8,5/1/2020 
FDH1813564,5/1/2020 18:40,EG10,XE59BZM26378,2.5,5/1/2020 
FYH9472637,5/1/2020 19:46,GF00,BY85QGR11636,2.5,5/1/2020 
RZS3379376,5/1/2020 19:58,AO16,EE22TMX10817,2.8,5/1/2020 
VBM3314283,5/1/2020 21:29,AO04,VJ92OYV94295,2.8,5/1/2020 
GER7347446,5/1/2020 22:05,MR07,HA82SCK64299,1.5,5/1/2020 
OES0691200,5/1/2020 22:49,EG09,TE24LCO18661,1.25,5/1/2020 
NPG9209298,5/1/2020 23:27,OO02,EM54HQI58682,2.8,5/1/2020 
CKX6529510,5/1/2020 23:55,AO00,PE73VJU23485,2.8,5/1/2020 
