passID,timestamp,stationRef,vehicleRef,charge,date
YVI9738840,9/7/2020 00:30,KO06,QO77TFN61853,2.2,9/7/2020 
GWV3221160,9/7/2020 00:46,NE14,BI87HYL81972,2.8,9/7/2020 
CQU4179361,9/7/2020 01:28,AO13,QH15HWX24570,2.8,9/7/2020 
YLW2353765,9/7/2020 01:55,OO08,VJ92OYV94295,2.5,9/7/2020 
ICL3704997,9/7/2020 02:13,MR07,EZ65FLV39493,2.8,9/7/2020 
TLH9059265,9/7/2020 02:35,OO04,QX75YWC61835,2.5,9/7/2020 
EQU5218211,9/7/2020 03:56,NE12,NY14GZR94632,2.8,9/7/2020 
DZR0696942,9/7/2020 04:21,NE04,OY94SZK34436,2.5,9/7/2020 
OMP8979915,9/7/2020 04:33,MR06,XV91YMP27722,2.0,9/7/2020 
ADL0330323,9/7/2020 06:31,NE11,WG11QVY31890,1.0,9/7/2020 
MUE4197437,9/7/2020 06:46,GF00,KW50MJG67260,2.2,9/7/2020 
ZPN7425278,9/7/2020 07:19,EG08,TZ48CCW54765,3.1,9/7/2020 
SJT7540066,9/7/2020 07:47,EG01,XE59BZM26378,2.5,9/7/2020 
VHN2830532,9/7/2020 08:45,NE09,PM58XHX45588,1.5,9/7/2020 
RRQ7014761,9/7/2020 09:18,OO09,LC72NRN52084,3.1,9/7/2020 
IEB8484394,9/7/2020 09:38,KO05,XV40HUQ04740,1.5,9/7/2020 
JSX3778491,9/7/2020 09:48,KO01,VX68BAR38623,1.5,9/7/2020 
ESP7243297,9/7/2020 11:31,NE11,NZ35XLQ89678,1.5,9/7/2020 
XCE9152924,9/7/2020 11:58,KO09,MQ65WJJ60020,1.25,9/7/2020 
TVF1731310,9/7/2020 12:14,EG05,TE24LCO18661,1.25,9/7/2020 
SVS2859944,9/7/2020 12:38,NE16,VX68BAR38623,1.5,9/7/2020 
CDN6010647,9/7/2020 12:44,OO02,LG64ARC91224,1.25,9/7/2020 
WII5025573,9/7/2020 12:58,AO13,YL27IFD65117,2.0,9/7/2020 
FWJ7733073,9/7/2020 13:31,AO01,IZ65WAT29135,2.8,9/7/2020 
GLS5780025,9/7/2020 16:46,EG06,CM15YCB60994,2.0,9/7/2020 
OJN1472513,9/7/2020 19:20,MR02,JF94VYA88954,1.5,9/7/2020 
SGZ6430847,9/7/2020 20:35,GF00,CP56DAO45598,2.8,9/7/2020 
XFA2040344,9/7/2020 21:28,EG07,IC95TLY24827,1.25,9/7/2020 
VPC8811028,9/7/2020 22:48,OO13,MP14WFM40909,2.5,9/7/2020 
PEX5407297,9/7/2020 22:54,EG02,VX68BAR38623,3.1,9/7/2020 
VXG7326840,9/7/2020 23:34,KO06,IX01MVL33676,2.5,9/7/2020 
