passID,timestamp,stationRef,vehicleRef,charge,date
HAW4632917,6/9/2021 00:01,OO03,EE22TMX10817,2.0,6/9/2021 
OMG5914706,6/9/2021 00:16,OO12,AY38OQF67603,2.8,6/9/2021 
LDQ7772279,6/9/2021 01:57,OO03,RK48BOP88344,2.8,6/9/2021 
CSJ4250417,6/9/2021 03:58,AO12,QN12NTR81378,2.8,6/9/2021 
VCK4844179,6/9/2021 04:19,NE02,EG95RTB75032,2.5,6/9/2021 
AGH3036636,6/9/2021 04:32,EG10,JD78PQD35395,1.0,6/9/2021 
AVS0749740,6/9/2021 05:40,KO03,JO50FSF60755,2.2,6/9/2021 
RUA0138328,6/9/2021 07:08,NE08,NY14GZR94632,2.8,6/9/2021 
NXU3092593,6/9/2021 07:17,NE05,IA29IQS63679,1.0,6/9/2021 
NRP2331647,6/9/2021 08:02,KO05,WY00MLL63827,1.0,6/9/2021 
NJJ5136778,6/9/2021 08:47,MR03,HA82SCK64299,1.5,6/9/2021 
VNQ7716844,6/9/2021 08:47,KO01,WY00MLL63827,1.0,6/9/2021 
SNW6097769,6/9/2021 08:57,AO11,LG64ARC91224,13.0,6/9/2021 
DKP0258163,6/9/2021 09:17,OO02,EE22TMX10817,2.0,6/9/2021 
LAK4576862,6/9/2021 09:43,AO19,AY38OQF67603,2.8,6/9/2021 
WOD0845528,6/9/2021 10:25,NE16,EV77EDV52985,2.8,6/9/2021 
WDC3650897,6/9/2021 10:37,MR07,UA13YTK28483,2.8,6/9/2021 
JCZ9659729,6/9/2021 11:31,OO00,AT19HLV57173,2.8,6/9/2021 
HBR5291040,6/9/2021 11:39,AO02,BM25PHF40639,13.0,6/9/2021 
UEV6108491,6/9/2021 13:15,MR04,QH15HWX24570,3.1,6/9/2021 
YZF3692669,6/9/2021 13:55,AO17,XV40HUQ04740,2.8,6/9/2021 
IZU2855283,6/9/2021 14:27,OO03,QR03XCJ37459,2.8,6/9/2021 
CWX3737938,6/9/2021 14:29,MR01,IA29IQS63679,3.1,6/9/2021 
QLL8487575,6/9/2021 14:58,KO01,KB55KTM48860,2.5,6/9/2021 
LED1470896,6/9/2021 15:18,OO06,SY96JDQ97089,2.0,6/9/2021 
AXP4971909,6/9/2021 16:06,GF00,QN12NTR81378,2.8,6/9/2021 
CIM8926927,6/9/2021 16:28,EG07,IW53OQE31439,2.8,6/9/2021 
RXT8832782,6/9/2021 17:12,MR01,WG11QVY31890,2.5,6/9/2021 
URR5217152,6/9/2021 17:24,KO00,QP02SYE47964,2.5,6/9/2021 
XCK8204610,6/9/2021 17:32,AO11,RR73DWB65452,2.8,6/9/2021 
SES9392847,6/9/2021 18:26,AO00,RR73DWB65452,2.8,6/9/2021 
SOF4584203,6/9/2021 19:02,MR06,BM25PHF40639,1.0,6/9/2021 
YOY1064489,6/9/2021 19:59,GF00,SL09NOT64494,2.5,6/9/2021 
DUF2409179,6/9/2021 20:27,KO06,QW79CHL42244,2.8,6/9/2021 
YPU7197384,6/9/2021 20:41,NE02,OY94SZK34436,2.5,6/9/2021 
GBV7881225,6/9/2021 21:31,EG11,DW44ZOO26361,2.5,6/9/2021 
RFA0760433,6/9/2021 22:10,KO01,UF84JOS00561,1.0,6/9/2021 
