passID,timestamp,stationRef,vehicleRef,charge,date
JJR4731541,17/2/2020 01:48,OO01,BK77KNV91142,2.8,17/2/2020 
HXD3471114,17/2/2020 02:05,AO01,PF04UCA93312,2.8,17/2/2020 
RVM7394331,17/2/2020 03:11,NE12,MU06LHX94338,1.0,17/2/2020 
CRM0088097,17/2/2020 03:24,OO06,XV40HUQ04740,1.0,17/2/2020 
UYC4687850,17/2/2020 04:41,AO11,DV04FQL29609,3.1,17/2/2020 
ITV5087013,17/2/2020 04:42,NE02,PD45WOT56494,2.2,17/2/2020 
DHY9016774,17/2/2020 05:20,NE00,PD45WOT56494,2.0,17/2/2020 
EGK4937373,17/2/2020 05:38,NE10,BZ76ROL87339,2.0,17/2/2020 
VCK8903321,17/2/2020 07:22,OO10,AY38OQF67603,2.8,17/2/2020 
HUV5048396,17/2/2020 07:26,KO07,XE59BZM26378,2.5,17/2/2020 
SAX5794809,17/2/2020 07:33,KO08,HW75BKT77773,2.2,17/2/2020 
ZMM6994429,17/2/2020 08:15,OO06,HR53SRO94328,2.8,17/2/2020 
PNZ4688017,17/2/2020 08:50,AO10,BM25PHF40639,13.0,17/2/2020 
TBB0821378,17/2/2020 09:18,OO07,DV04FQL29609,1.0,17/2/2020 
TAT1805363,17/2/2020 12:03,GF00,BY85QGR11636,2.5,17/2/2020 
AXN1946494,17/2/2020 12:34,MR06,BI87HYL81972,1.0,17/2/2020 
ROE7928530,17/2/2020 12:34,EG08,TE24LCO18661,1.25,17/2/2020 
PQH1780760,17/2/2020 12:46,KO06,QW79CHL42244,2.8,17/2/2020 
MLT3210600,17/2/2020 13:21,AO08,CK97FAU13897,2.8,17/2/2020 
TTW5948298,17/2/2020 14:12,AO06,DP11ENT03275,3.1,17/2/2020 
DPR3272130,17/2/2020 14:18,MR01,HE38BQH01623,1.25,17/2/2020 
TTN9302405,17/2/2020 14:49,GF00,PF04UCA93312,3.1,17/2/2020 
GCJ0806411,17/2/2020 16:01,KO00,JO50FSF60755,2.2,17/2/2020 
OPW9649784,17/2/2020 16:01,OO05,RK48BOP88344,2.8,17/2/2020 
VIT8260589,17/2/2020 16:09,AO05,EC02LZC49528,2.8,17/2/2020 
JMU3775329,17/2/2020 16:41,NE03,DO24BCW15511,1.25,17/2/2020 
JLM5525190,17/2/2020 17:02,EG01,RK48BOP88344,2.5,17/2/2020 
JKX9234953,17/2/2020 18:21,KO03,YH66OKD41942,2.8,17/2/2020 
XJP0961389,17/2/2020 19:14,KO03,QO77TFN61853,2.2,17/2/2020 
EAA5901636,17/2/2020 22:43,NE09,OY94SZK34436,2.5,17/2/2020 
BVN2559424,17/2/2020 23:49,MR02,UA13YTK28483,2.8,17/2/2020 
AWJ5182745,17/2/2020 23:59,OO04,JF94VYA88954,2.8,17/2/2020 
