passID,timestamp,stationRef,vehicleRef,charge,date
KYH0082140,12/4/2019 00:45,NE10,EE22TMX10817,3.1,12/4/2019 
FIZ0743196,12/4/2019 01:40,KO06,QW79CHL42244,2.8,12/4/2019 
UKA6677085,12/4/2019 02:08,KO08,WY00MLL63827,1.0,12/4/2019 
BNM5570459,12/4/2019 02:19,EG10,TE24LCO18661,1.25,12/4/2019 
OTF4516654,12/4/2019 02:40,EG08,VL67TFO75321,13.0,12/4/2019 
WMY7610496,12/4/2019 03:51,OO02,LC72NRN52084,3.1,12/4/2019 
QPL4867320,12/4/2019 04:41,AO08,DV04FQL29609,3.1,12/4/2019 
REE4937426,12/4/2019 05:04,OO05,AT19HLV57173,2.8,12/4/2019 
HSS4637282,12/4/2019 05:09,EG03,TV81MAQ99005,2.8,12/4/2019 
JSD5797949,12/4/2019 05:19,OO13,QW79CHL42244,2.0,12/4/2019 
FJP8058827,12/4/2019 05:22,EG07,CM15YCB60994,2.0,12/4/2019 
YZE8541176,12/4/2019 05:25,EG09,CM15YCB60994,2.0,12/4/2019 
HWF0759821,12/4/2019 06:15,KO03,EV77EDV52985,2.0,12/4/2019 
CMI5766312,12/4/2019 06:37,GF00,MA30QLI76818,2.5,12/4/2019 
UXH2455346,12/4/2019 06:54,GF00,JE65QJK64802,2.8,12/4/2019 
LIC2882124,12/4/2019 07:22,GF00,PF04UCA93312,3.1,12/4/2019 
PMC9820344,12/4/2019 07:34,NE12,RK48BOP88344,1.25,12/4/2019 
XTZ4858129,12/4/2019 07:45,MR08,HE38BQH01623,2.8,12/4/2019 
EBQ2634042,12/4/2019 08:51,MR03,QN23UHH39091,2.8,12/4/2019 
WHZ8716563,12/4/2019 09:06,EG09,QN23UHH39091,2.0,12/4/2019 
WUQ1893921,12/4/2019 10:03,KO02,YH66OKD41942,2.8,12/4/2019 
RBN1584653,12/4/2019 10:40,EG10,IW53OQE31439,2.8,12/4/2019 
SSS6575304,12/4/2019 11:14,MR07,QO68DIC93032,1.0,12/4/2019 
CCN8809775,12/4/2019 11:35,AO10,DP11ENT03275,3.1,12/4/2019 
MHD4204121,12/4/2019 11:59,AO04,DV04FQL29609,3.1,12/4/2019 
ZIW8901430,12/4/2019 12:22,AO19,HE38BQH01623,2.8,12/4/2019 
FZU1706584,12/4/2019 13:48,GF00,KW50MJG67260,2.2,12/4/2019 
TTA4562647,12/4/2019 15:00,EG02,TV81MAQ99005,2.8,12/4/2019 
AJM4757680,12/4/2019 15:32,GF00,BY85QGR11636,2.5,12/4/2019 
MQX6815349,12/4/2019 15:45,MR01,EZ65FLV39493,2.8,12/4/2019 
UXJ6850377,12/4/2019 16:31,OO12,XV40HUQ04740,1.0,12/4/2019 
DYK1357971,12/4/2019 16:57,GF00,CK97FAU13897,2.5,12/4/2019 
ABE5677803,12/4/2019 16:57,GF00,BY85QGR11636,2.5,12/4/2019 
TLE7678882,12/4/2019 17:17,AO17,RR73DWB65452,2.8,12/4/2019 
PGT6426067,12/4/2019 17:54,EG11,CM15YCB60994,2.0,12/4/2019 
TNM5489735,12/4/2019 18:01,AO02,BZ76ROL87339,1.0,12/4/2019 
ZIC7273833,12/4/2019 18:19,AO19,RR73DWB65452,2.8,12/4/2019 
JAG7444518,12/4/2019 19:11,MR07,XV91YMP27722,2.5,12/4/2019 
NXD7549825,12/4/2019 19:16,AO17,PE73VJU23485,2.8,12/4/2019 
RKP6589972,12/4/2019 19:34,MR00,QO68DIC93032,2.5,12/4/2019 
AXK7651796,12/4/2019 19:44,NE09,AT19HLV57173,1.0,12/4/2019 
SZZ1752004,12/4/2019 20:15,AO12,RR73DWB65452,2.8,12/4/2019 
QUC0490650,12/4/2019 21:39,MR08,QN23UHH39091,2.8,12/4/2019 
HRA5221585,12/4/2019 21:45,KO03,KB55KTM48860,2.5,12/4/2019 
RJU1394150,12/4/2019 21:46,KO06,IX01MVL33676,2.5,12/4/2019 
KOW0478396,12/4/2019 22:34,OO05,VJ92OYV94295,2.5,12/4/2019 
PQN5934247,12/4/2019 23:27,KO09,IX01MVL33676,2.5,12/4/2019 
BOI7954168,12/4/2019 23:33,OO12,IX01MVL33676,2.5,12/4/2019 
