passID,timestamp,stationRef,vehicleRef,charge,date
SBH6569162,11/4/2020 00:09,MR02,HE38BQH01623,2.8,11/4/2020 
UZM5747470,11/4/2020 00:34,NE14,EG95RTB75032,3.1,11/4/2020 
QPN4849405,11/4/2020 00:48,EG11,IW53OQE31439,2.8,11/4/2020 
RTK4897278,11/4/2020 01:34,EG10,UA13YTK28483,3.1,11/4/2020 
IMR6216164,11/4/2020 01:52,AO09,SU00RDZ36214,2.8,11/4/2020 
SZR4776316,11/4/2020 01:58,EG10,EM54HQI58682,1.25,11/4/2020 
OOO0791600,11/4/2020 02:32,OO11,IC95TLY24827,2.0,11/4/2020 
JGL1650805,11/4/2020 04:09,MR04,KF48RSD79865,2.8,11/4/2020 
DWP0118484,11/4/2020 06:02,EG02,DW44ZOO26361,1.0,11/4/2020 
RQL3553658,11/4/2020 06:14,GF00,PF04UCA93312,3.1,11/4/2020 
DZZ4648694,11/4/2020 06:54,KO01,EE22TMX10817,2.5,11/4/2020 
WFX9412529,11/4/2020 09:07,NE08,PE73VJU23485,1.0,11/4/2020 
SBL4778884,11/4/2020 09:44,NE09,JV67MTI17124,2.5,11/4/2020 
ECU3180223,11/4/2020 10:10,GF00,QN12NTR81378,2.8,11/4/2020 
XYQ7730186,11/4/2020 11:52,AO04,SY96JDQ97089,1.5,11/4/2020 
QDB1671447,11/4/2020 12:08,EG08,CR31GMR97972,1.5,11/4/2020 
PMB8486413,11/4/2020 12:19,NE02,PM58XHX45588,1.5,11/4/2020 
LIM0850531,11/4/2020 13:32,EG02,MU06LHX94338,1.5,11/4/2020 
VMP7698686,11/4/2020 14:10,GF00,WU78BMX13511,1.0,11/4/2020 
HIZ9464270,11/4/2020 16:04,EG03,DW44ZOO26361,2.5,11/4/2020 
XSV8325893,11/4/2020 16:49,OO01,JF94VYA88954,2.8,11/4/2020 
KAJ5037577,11/4/2020 16:56,EG03,CM15YCB60994,2.0,11/4/2020 
GYV9712544,11/4/2020 17:12,KO00,RV87TIY76692,2.5,11/4/2020 
QOD0845242,11/4/2020 18:23,GF00,IO09FGE68100,2.8,11/4/2020 
LZX7667863,11/4/2020 18:27,OO08,EN26OAB52983,2.2,11/4/2020 
AIN2432934,11/4/2020 20:06,OO03,AY38OQF67603,2.8,11/4/2020 
PHC1303011,11/4/2020 20:07,NE01,VX68BAR38623,1.5,11/4/2020 
SHA4989719,11/4/2020 21:42,MR05,RR98KQE80731,1.25,11/4/2020 
TAL2102958,11/4/2020 21:48,EG06,IW53OQE31439,2.8,11/4/2020 
WZA6787916,11/4/2020 21:49,AO10,SU00RDZ36214,2.8,11/4/2020 
ZEB3716422,11/4/2020 21:55,OO06,MP14WFM40909,2.5,11/4/2020 
NIS6051493,11/4/2020 22:32,MR01,QH15HWX24570,3.1,11/4/2020 
PHR0622064,11/4/2020 22:34,EG03,JV67MTI17124,1.0,11/4/2020 
NUI4191309,11/4/2020 23:51,KO00,ZY93PCY41868,1.5,11/4/2020 
