passID,timestamp,stationRef,vehicleRef,charge,date
XUV1905715,9/10/2021 01:01,GF00,UF84JOS00561,2.8,9/10/2021 
TQJ6604318,9/10/2021 02:25,OO08,FY47TUN40300,1.5,9/10/2021 
HWJ0660784,9/10/2021 04:15,KO00,RV87TIY76692,2.5,9/10/2021 
DIP7438041,9/10/2021 04:25,MR03,KF48RSD79865,2.8,9/10/2021 
VIM8914227,9/10/2021 05:57,NE00,EV77EDV52985,1.0,9/10/2021 
SQQ5282321,9/10/2021 06:14,AO01,QH15HWX24570,2.8,9/10/2021 
VTF1739835,9/10/2021 06:22,KO06,RR98KQE80731,3.1,9/10/2021 
PJU0444277,9/10/2021 07:36,MR07,RR98KQE80731,1.25,9/10/2021 
QNS8614147,9/10/2021 07:51,OO12,RK48BOP88344,2.8,9/10/2021 
WWX8177267,9/10/2021 07:52,KO02,UO75YNW62238,2.8,9/10/2021 
DOP4602905,9/10/2021 08:00,AO14,DV04FQL29609,3.1,9/10/2021 
OFE3641592,9/10/2021 09:11,NE13,MA30QLI76818,1.25,9/10/2021 
ROM7715436,9/10/2021 10:18,NE03,EV77EDV52985,1.0,9/10/2021 
QCM4922730,9/10/2021 10:40,KO00,IX01MVL33676,2.5,9/10/2021 
GYB0111264,9/10/2021 13:36,NE15,IA29IQS63679,1.0,9/10/2021 
BCM2033333,9/10/2021 14:10,OO06,LC72NRN52084,3.1,9/10/2021 
DCR8492881,9/10/2021 14:54,OO04,AY38OQF67603,2.8,9/10/2021 
KNA1297923,9/10/2021 15:01,OO03,JF94VYA88954,2.8,9/10/2021 
ITI0910503,9/10/2021 15:07,KO06,WY00MLL63827,1.0,9/10/2021 
DPS9334773,9/10/2021 15:08,NE13,VX68BAR38623,1.5,9/10/2021 
AMW3902013,9/10/2021 15:48,EG09,TE24LCO18661,1.25,9/10/2021 
BEY8855579,9/10/2021 18:30,MR00,HE38BQH01623,2.8,9/10/2021 
EZE8541847,9/10/2021 19:29,MR07,KF48RSD79865,2.8,9/10/2021 
XXC3704866,9/10/2021 19:31,NE09,FY47TUN40300,1.0,9/10/2021 
AHP1028784,9/10/2021 20:43,KO09,DO24BCW15511,1.25,9/10/2021 
XGW7439096,9/10/2021 21:04,NE00,FY47TUN40300,1.0,9/10/2021 
FBR3173164,9/10/2021 22:38,KO06,QO77TFN61853,2.2,9/10/2021 
LGC8913728,9/10/2021 23:41,AO13,BM25PHF40639,13.0,9/10/2021 
