passID,timestamp,stationRef,vehicleRef,charge,date
RGK7512573,30/5/2019 00:14,AO04,SU00RDZ36214,2.8,30/5/2019 
YSR1071116,30/5/2019 00:54,KO03,QO77TFN61853,2.2,30/5/2019 
EQE6940164,30/5/2019 00:54,NE12,VX68BAR38623,1.5,30/5/2019 
QAT7532511,30/5/2019 01:00,NE13,IA29IQS63679,1.0,30/5/2019 
LXS4875508,30/5/2019 01:41,GF00,MP14WFM40909,2.8,30/5/2019 
GOJ8083342,30/5/2019 01:51,NE16,IA29IQS63679,1.0,30/5/2019 
WSP1233379,30/5/2019 01:57,NE03,PM58XHX45588,1.5,30/5/2019 
MKK2392123,30/5/2019 02:56,OO08,XV40HUQ04740,1.0,30/5/2019 
PPN1575912,30/5/2019 04:04,NE07,LG64ARC91224,1.5,30/5/2019 
IXT6401652,30/5/2019 06:16,MR04,QN23UHH39091,2.8,30/5/2019 
IVN4699653,30/5/2019 06:27,AO03,PE73VJU23485,2.8,30/5/2019 
OXH7456002,30/5/2019 07:56,OO13,BY85QGR11636,2.2,30/5/2019 
ULT9949606,30/5/2019 08:01,AO02,YL27IFD65117,2.8,30/5/2019 
WXB6566133,30/5/2019 08:13,KO01,HT62RDI04611,2.8,30/5/2019 
YBN4140849,30/5/2019 10:36,MR02,QN23UHH39091,2.8,30/5/2019 
ZXH6901545,30/5/2019 10:46,MR02,BI87HYL81972,1.0,30/5/2019 
SCF2686534,30/5/2019 11:12,KO07,KB55KTM48860,2.5,30/5/2019 
ABX1325948,30/5/2019 11:13,KO04,WY00MLL63827,1.0,30/5/2019 
WJB1385805,30/5/2019 11:14,GF00,IO09FGE68100,2.8,30/5/2019 
PZZ9126138,30/5/2019 11:33,NE16,CM15YCB60994,2.5,30/5/2019 
PUT2367333,30/5/2019 12:48,AO14,BZ76ROL87339,1.0,30/5/2019 
SFG9740824,30/5/2019 13:13,KO05,MQ65WJJ60020,1.25,30/5/2019 
ZJE0597899,30/5/2019 13:34,NE09,CR31GMR97972,1.25,30/5/2019 
PCO4195277,30/5/2019 13:45,OO13,EV77EDV52985,1.5,30/5/2019 
AAR5044876,30/5/2019 13:46,KO08,IX01MVL33676,2.5,30/5/2019 
EXG0706128,30/5/2019 13:54,MR06,QH15HWX24570,3.1,30/5/2019 
JBT8278476,30/5/2019 15:09,OO01,LC72NRN52084,3.1,30/5/2019 
WZJ2349285,30/5/2019 15:21,NE08,VX68BAR38623,1.5,30/5/2019 
WTF5808683,30/5/2019 17:04,EG09,QW79CHL42244,1.25,30/5/2019 
IYV4453937,30/5/2019 17:13,KO03,TV81MAQ99005,1.5,30/5/2019 
ASL2442598,30/5/2019 18:18,KO04,VJ92OYV94295,1.25,30/5/2019 
QRB1996781,30/5/2019 18:31,AO16,BM25PHF40639,13.0,30/5/2019 
VMA6227822,30/5/2019 18:51,GF00,IO09FGE68100,2.8,30/5/2019 
SCZ1138270,30/5/2019 19:05,AO05,SY96JDQ97089,1.5,30/5/2019 
EZC5134075,30/5/2019 20:49,OO11,XV40HUQ04740,1.0,30/5/2019 
MAK9110522,30/5/2019 21:21,KO00,DO24BCW15511,1.25,30/5/2019 
DAC5137662,30/5/2019 22:14,EG03,PM58XHX45588,2.0,30/5/2019 
HOW0133885,30/5/2019 22:17,MR01,XV91YMP27722,2.5,30/5/2019 
LWZ0572408,30/5/2019 23:33,AO13,BZ76ROL87339,1.0,30/5/2019 
