passID,timestamp,stationRef,vehicleRef,charge,date
SXN2073138,25/2/2021 01:09,MR03,BI87HYL81972,1.0,25/2/2021 
VLV6501140,25/2/2021 01:17,NE16,NY14GZR94632,2.8,25/2/2021 
GAU8181845,25/2/2021 02:05,MR08,YL27IFD65117,1.25,25/2/2021 
XTP3842230,25/2/2021 02:20,GF00,MA30QLI76818,2.5,25/2/2021 
NGF0940724,25/2/2021 02:30,OO07,UA13YTK28483,3.1,25/2/2021 
TNP0462018,25/2/2021 05:04,EG00,VL67TFO75321,1.0,25/2/2021 
ZXH6663913,25/2/2021 05:33,MR08,QN12NTR81378,2.2,25/2/2021 
EEX1816167,25/2/2021 05:45,AO08,QN23UHH39091,2.8,25/2/2021 
NJG8705884,25/2/2021 05:47,EG01,IW53OQE31439,2.8,25/2/2021 
FTE0730482,25/2/2021 06:06,AO02,SY96JDQ97089,1.5,25/2/2021 
BCR2963544,25/2/2021 06:25,NE07,OY94SZK34436,2.5,25/2/2021 
KGP7340322,25/2/2021 07:02,NE08,AT19HLV57173,2.0,25/2/2021 
MMZ0149046,25/2/2021 07:08,MR06,SY96JDQ97089,1.0,25/2/2021 
HRU6555468,25/2/2021 07:08,EG12,CM15YCB60994,2.0,25/2/2021 
SBQ4378845,25/2/2021 07:17,MR01,UA13YTK28483,2.8,25/2/2021 
FFI8740421,25/2/2021 07:31,OO01,EM54HQI58682,2.8,25/2/2021 
LUY3567833,25/2/2021 07:51,KO04,QO77TFN61853,2.2,25/2/2021 
TIB8437459,25/2/2021 08:04,KO00,KB55KTM48860,2.5,25/2/2021 
FRM1541918,25/2/2021 11:47,MR00,HR53SRO94328,13.0,25/2/2021 
IOI9521818,25/2/2021 11:51,MR03,QN23UHH39091,2.8,25/2/2021 
XIC0912918,25/2/2021 13:56,GF00,KW50MJG67260,2.2,25/2/2021 
ZFU8239268,25/2/2021 14:02,EG03,IW53OQE31439,2.8,25/2/2021 
MSW9033188,25/2/2021 14:13,NE08,NZ35XLQ89678,1.5,25/2/2021 
PVH8283193,25/2/2021 15:27,AO12,IN99SEN20660,2.8,25/2/2021 
ABR1012068,25/2/2021 15:50,EG08,IW53OQE31439,2.8,25/2/2021 
XCS6266201,25/2/2021 16:17,MR04,AY38OQF67603,2.5,25/2/2021 
FXX3260555,25/2/2021 17:45,OO11,CR31GMR97972,3.1,25/2/2021 
GPU6852838,25/2/2021 19:01,OO09,AY38OQF67603,1.5,25/2/2021 
VJD5376771,25/2/2021 19:09,EG04,TZ48CCW54765,2.8,25/2/2021 
LEV5069403,25/2/2021 19:52,KO07,JO50FSF60755,2.2,25/2/2021 
RQQ5898050,25/2/2021 21:36,NE13,ZY93PCY41868,1.5,25/2/2021 
NRX5732108,25/2/2021 22:50,MR00,UA13YTK28483,2.8,25/2/2021 
HSE5361463,25/2/2021 23:26,MR05,EZ65FLV39493,2.8,25/2/2021 
ELX1886998,25/2/2021 23:36,EG02,JD78PQD35395,1.0,25/2/2021 
WAT3525158,25/2/2021 23:55,OO04,AY38OQF67603,2.8,25/2/2021 
