passID,timestamp,stationRef,vehicleRef,charge,date
LFJ4177794,8/5/2021 04:04,AO11,BM25PHF40639,13.0,8/5/2021 
JZP3873912,8/5/2021 04:46,KO03,ED51EWW52190,2.8,8/5/2021 
ZEP0480104,8/5/2021 05:13,MR06,QH15HWX24570,3.1,8/5/2021 
VVY5149725,8/5/2021 06:16,OO05,MU06LHX94338,1.5,8/5/2021 
JPX5068011,8/5/2021 06:32,KO00,ED51EWW52190,2.8,8/5/2021 
KWD7873295,8/5/2021 06:44,NE04,YL27IFD65117,1.25,8/5/2021 
RJR0322762,8/5/2021 08:52,OO09,RK48BOP88344,2.8,8/5/2021 
MWX7110564,8/5/2021 09:24,KO05,WY00MLL63827,1.0,8/5/2021 
SVZ9980690,8/5/2021 09:48,EG00,XE59BZM26378,2.5,8/5/2021 
OFT5636068,8/5/2021 10:36,MR02,KF48RSD79865,2.8,8/5/2021 
OKB7853056,8/5/2021 12:32,NE15,XF28DGK65250,1.0,8/5/2021 
PUR2480017,8/5/2021 12:59,GF00,MA30QLI76818,2.5,8/5/2021 
SZF5759164,8/5/2021 13:08,AO18,RR73DWB65452,2.8,8/5/2021 
XDX6776125,8/5/2021 13:40,KO04,QW79CHL42244,2.8,8/5/2021 
VHR5747144,8/5/2021 13:46,AO09,DP11ENT03275,3.1,8/5/2021 
RSU3234171,8/5/2021 14:29,NE08,NZ35XLQ89678,1.5,8/5/2021 
ZEZ4944103,8/5/2021 16:32,KO09,ED51EWW52190,2.8,8/5/2021 
GIR5616679,8/5/2021 16:37,KO07,HW75BKT77773,2.2,8/5/2021 
BLY3593266,8/5/2021 17:17,AO17,QN12NTR81378,2.8,8/5/2021 
VYI8777287,8/5/2021 18:24,EG07,MU06LHX94338,1.5,8/5/2021 
UXC9954625,8/5/2021 18:44,KO02,QO77TFN61853,2.2,8/5/2021 
CES3468590,8/5/2021 20:33,EG01,EC02LZC49528,2.8,8/5/2021 
YWA5952903,8/5/2021 20:45,OO11,QU94IGC75528,2.5,8/5/2021 
OVV6092893,8/5/2021 22:18,OO10,QN23UHH39091,1.5,8/5/2021 
PFR7309237,8/5/2021 22:50,NE03,JV67MTI17124,2.5,8/5/2021 
FNN9828124,8/5/2021 23:02,OO12,HA82SCK64299,2.2,8/5/2021 
BME4577284,8/5/2021 23:26,OO05,IC95TLY24827,2.0,8/5/2021 
