passID,timestamp,stationRef,vehicleRef,charge,date
JPV9312350,7/2/2020 00:14,KO00,KB55KTM48860,2.5,7/2/2020 
EIS0395315,7/2/2020 01:14,EG04,VL67TFO75321,13.0,7/2/2020 
ZDY9606947,7/2/2020 01:45,EG05,TV81MAQ99005,2.8,7/2/2020 
LFX0277426,7/2/2020 02:06,NE14,OY94SZK34436,2.5,7/2/2020 
GQC1649522,7/2/2020 03:14,KO03,DO24BCW15511,1.25,7/2/2020 
AVC2140558,7/2/2020 03:40,GF00,QN12NTR81378,2.8,7/2/2020 
ELJ9999653,7/2/2020 03:41,OO05,QX75YWC61835,2.5,7/2/2020 
NMD9469749,7/2/2020 04:52,KO05,KB55KTM48860,2.5,7/2/2020 
GBQ1721647,7/2/2020 05:54,MR03,HE38BQH01623,2.8,7/2/2020 
KXQ5011141,7/2/2020 06:00,MR02,IZ65WAT29135,2.0,7/2/2020 
UGG5308997,7/2/2020 06:57,MR03,UA13YTK28483,2.8,7/2/2020 
HQR8830003,7/2/2020 07:32,AO11,AY38OQF67603,2.8,7/2/2020 
DVO5052408,7/2/2020 09:56,OO09,VL67TFO75321,2.5,7/2/2020 
UMP4275863,7/2/2020 09:58,GF00,CK97FAU13897,2.5,7/2/2020 
PUI3249861,7/2/2020 10:59,GF00,CK97FAU13897,2.5,7/2/2020 
NXB0463931,7/2/2020 11:55,EG12,VL67TFO75321,13.0,7/2/2020 
CAS1073304,7/2/2020 12:14,GF00,IO09FGE68100,2.8,7/2/2020 
NRJ0202889,7/2/2020 12:43,AO19,MA30QLI76818,2.8,7/2/2020 
NJQ3332778,7/2/2020 12:58,EG05,CR31GMR97972,1.5,7/2/2020 
BNL3793955,7/2/2020 13:45,AO06,NO82BAX82566,2.8,7/2/2020 
WGY0946677,7/2/2020 15:33,GF00,UF84JOS00561,2.8,7/2/2020 
ONM9017877,7/2/2020 16:22,KO05,KB55KTM48860,2.5,7/2/2020 
UAS6188433,7/2/2020 18:17,KO05,ED51EWW52190,2.8,7/2/2020 
FYN6130555,7/2/2020 18:46,NE03,HA82SCK64299,2.5,7/2/2020 
PPK8810967,7/2/2020 19:28,KO06,FL13UMN92207,1.0,7/2/2020 
IIY3983654,7/2/2020 20:19,OO09,QR03XCJ37459,2.8,7/2/2020 
WXO2243117,7/2/2020 21:30,MR00,EE22TMX10817,1.25,7/2/2020 
XQL9461857,7/2/2020 21:55,NE03,IA29IQS63679,1.0,7/2/2020 
PAJ3028620,7/2/2020 23:19,MR01,QN23UHH39091,2.8,7/2/2020 
CYP9886965,7/2/2020 23:46,EG07,XE59BZM26378,2.5,7/2/2020 
HCP1326284,7/2/2020 23:46,EG00,XV91YMP27722,1.25,7/2/2020 
