passID,timestamp,stationRef,vehicleRef,charge,date
GUI9281540,25/10/2020 00:06,OO11,IC95TLY24827,2.0,25/10/2020 
BDE3043827,25/10/2020 03:38,KO00,IX01MVL33676,2.5,25/10/2020 
XTV1727706,25/10/2020 05:03,NE12,ZY93PCY41868,2.0,25/10/2020 
JMC3485355,25/10/2020 05:37,GF00,MA30QLI76818,2.5,25/10/2020 
CRT6955828,25/10/2020 07:39,NE14,OY94SZK34436,2.5,25/10/2020 
WUP4737700,25/10/2020 08:03,MR08,XV91YMP27722,2.5,25/10/2020 
MDZ3758545,25/10/2020 08:24,NE00,EV77EDV52985,1.0,25/10/2020 
LQN6152891,25/10/2020 09:00,KO04,KB55KTM48860,2.5,25/10/2020 
PVW4922889,25/10/2020 09:08,MR03,BI87HYL81972,1.0,25/10/2020 
XDX7364293,25/10/2020 09:11,GF00,YX66XYW62640,3.1,25/10/2020 
QWF3164217,25/10/2020 11:00,EG02,UF84JOS00561,2.0,25/10/2020 
XNB8335116,25/10/2020 11:03,OO12,AY38OQF67603,2.8,25/10/2020 
FLT0887037,25/10/2020 11:51,KO00,HW75BKT77773,2.2,25/10/2020 
PVN1860007,25/10/2020 12:55,OO10,QR03XCJ37459,2.8,25/10/2020 
SYW6774654,25/10/2020 13:27,KO07,ED51EWW52190,2.8,25/10/2020 
NEQ8396131,25/10/2020 15:15,KO06,KB55KTM48860,2.5,25/10/2020 
LTL5049593,25/10/2020 15:47,GF00,SL09NOT64494,2.5,25/10/2020 
PPL6973999,25/10/2020 16:52,AO16,DP11ENT03275,3.1,25/10/2020 
NZF9117871,25/10/2020 16:54,AO14,LG64ARC91224,13.0,25/10/2020 
ORW9134952,25/10/2020 17:08,KO09,ED51EWW52190,2.8,25/10/2020 
UEE9726357,25/10/2020 17:11,NE15,XE59BZM26378,1.5,25/10/2020 
QYA0064779,25/10/2020 17:53,NE00,NY14GZR94632,2.8,25/10/2020 
YEU6988037,25/10/2020 19:40,KO02,ZY93PCY41868,1.5,25/10/2020 
RKT4043859,25/10/2020 20:15,MR00,BI87HYL81972,1.0,25/10/2020 
KVV5519352,25/10/2020 22:08,AO14,RR73DWB65452,2.8,25/10/2020 
YLA4095786,25/10/2020 22:26,NE12,IA29IQS63679,1.0,25/10/2020 
