passID,timestamp,stationRef,vehicleRef,charge,date
XXH7299358,27/7/2019 00:49,AO02,CR31GMR97972,2.8,27/7/2019 
ZRQ6249856,27/7/2019 01:13,NE05,OY94SZK34436,2.5,27/7/2019 
IFP7604323,27/7/2019 02:03,EG11,EC02LZC49528,2.8,27/7/2019 
XFY6761042,27/7/2019 02:54,OO11,XV40HUQ04740,1.0,27/7/2019 
DLL3669901,27/7/2019 03:23,EG08,RR73DWB65452,1.5,27/7/2019 
MMU0738272,27/7/2019 03:27,KO00,KB55KTM48860,2.5,27/7/2019 
TKX3724376,27/7/2019 03:43,OO00,QR03XCJ37459,2.8,27/7/2019 
JPY3630412,27/7/2019 04:07,MR02,KF48RSD79865,2.8,27/7/2019 
QET2678667,27/7/2019 05:18,NE07,NZ35XLQ89678,1.5,27/7/2019 
TAF4794072,27/7/2019 05:52,GF00,YX66XYW62640,3.1,27/7/2019 
NUV3029090,27/7/2019 08:16,OO05,LC72NRN52084,3.1,27/7/2019 
JNL3689325,27/7/2019 10:38,NE07,NZ35XLQ89678,1.5,27/7/2019 
ZLB8710665,27/7/2019 11:02,OO01,QX75YWC61835,2.5,27/7/2019 
UHE0273318,27/7/2019 12:50,KO03,KB55KTM48860,2.5,27/7/2019 
PLL1695803,27/7/2019 13:10,AO04,DP11ENT03275,2.8,27/7/2019 
KUC6241563,27/7/2019 14:35,EG06,EC02LZC49528,2.8,27/7/2019 
MQM4782136,27/7/2019 14:40,KO00,IX01MVL33676,2.5,27/7/2019 
PTX5027627,27/7/2019 16:12,AO14,PE73VJU23485,2.8,27/7/2019 
YLN4298445,27/7/2019 16:34,OO08,VL67TFO75321,1.25,27/7/2019 
OLM1473141,27/7/2019 17:36,KO01,DV04FQL29609,2.5,27/7/2019 
NHA0145237,27/7/2019 18:10,MR08,QN23UHH39091,2.8,27/7/2019 
FRL4749133,27/7/2019 18:30,AO12,LG64ARC91224,13.0,27/7/2019 
ZSA0390792,27/7/2019 18:50,KO03,YH66OKD41942,2.8,27/7/2019 
DZL9286237,27/7/2019 19:46,AO02,OC94ASJ72024,1.0,27/7/2019 
BCH4447083,27/7/2019 21:57,MR08,QO68DIC93032,2.5,27/7/2019 
JLM9583762,27/7/2019 22:40,KO05,IX01MVL33676,2.5,27/7/2019 
RDT8002084,27/7/2019 22:50,AO09,DV04FQL29609,3.1,27/7/2019 
LJO5460028,27/7/2019 23:14,AO07,LG64ARC91224,13.0,27/7/2019 
KZZ7087390,27/7/2019 23:47,OO08,VJ92OYV94295,2.5,27/7/2019 
HFU0575631,27/7/2019 23:55,OO09,AY38OQF67603,2.8,27/7/2019 
