passID,timestamp,stationRef,vehicleRef,charge,date
CSG1582353,25/9/2020 01:13,AO13,DP11ENT03275,3.1,25/9/2020 
VCG4355153,25/9/2020 02:13,EG02,TV81MAQ99005,2.8,25/9/2020 
TEG4593960,25/9/2020 02:31,MR02,QH15HWX24570,3.1,25/9/2020 
RHP3588287,25/9/2020 02:42,EG10,EC02LZC49528,2.8,25/9/2020 
BCE2941280,25/9/2020 04:25,OO12,EM54HQI58682,2.8,25/9/2020 
WZM3706194,25/9/2020 06:05,GF00,MP14WFM40909,2.8,25/9/2020 
EIJ9549285,25/9/2020 06:43,EG09,DW44ZOO26361,2.5,25/9/2020 
SCE6393230,25/9/2020 06:57,NE16,IA29IQS63679,1.0,25/9/2020 
HGY0157144,25/9/2020 07:57,EG11,CM15YCB60994,2.0,25/9/2020 
EYR3584271,25/9/2020 08:01,NE11,VX68BAR38623,1.5,25/9/2020 
JTO9393915,25/9/2020 08:22,OO06,IX01MVL33676,2.2,25/9/2020 
VWD4899618,25/9/2020 08:27,NE08,VX68BAR38623,1.5,25/9/2020 
TVU0933076,25/9/2020 08:47,KO03,MQ65WJJ60020,1.25,25/9/2020 
PRX8365360,25/9/2020 08:54,KO07,KB55KTM48860,2.5,25/9/2020 
QYZ4977702,25/9/2020 09:15,GF00,WU78BMX13511,1.0,25/9/2020 
LFC1946444,25/9/2020 09:18,OO12,LC72NRN52084,3.1,25/9/2020 
EZM0217588,25/9/2020 10:13,EG11,DW44ZOO26361,2.5,25/9/2020 
GAQ7789467,25/9/2020 10:26,NE09,PD45WOT56494,2.0,25/9/2020 
ERB4992051,25/9/2020 11:47,NE05,EG95RTB75032,2.8,25/9/2020 
SHZ5967824,25/9/2020 13:08,KO08,KB55KTM48860,2.5,25/9/2020 
LWD1878370,25/9/2020 13:10,OO09,RK48BOP88344,2.8,25/9/2020 
ZZA0092282,25/9/2020 14:20,MR01,HE38BQH01623,2.8,25/9/2020 
AOS0302716,25/9/2020 16:08,KO09,ED51EWW52190,2.8,25/9/2020 
AZA5384496,25/9/2020 16:44,NE12,OC94ASJ72024,2.0,25/9/2020 
WQY3017445,25/9/2020 16:45,OO00,VJ92OYV94295,2.5,25/9/2020 
SPU6176969,25/9/2020 16:55,NE02,SY96JDQ97089,2.5,25/9/2020 
VIJ9867874,25/9/2020 17:19,AO16,WG11QVY31890,2.8,25/9/2020 
VUU8141388,25/9/2020 17:25,MR08,QN23UHH39091,2.8,25/9/2020 
YHL9148740,25/9/2020 17:30,EG12,XE59BZM26378,2.5,25/9/2020 
MSS0956488,25/9/2020 17:39,KO07,JO50FSF60755,2.2,25/9/2020 
FXL6526967,25/9/2020 17:43,NE10,NY14GZR94632,2.8,25/9/2020 
VBM0821391,25/9/2020 18:15,EG02,TV81MAQ99005,2.8,25/9/2020 
QWP8692339,25/9/2020 18:39,OO00,IC95TLY24827,2.0,25/9/2020 
TMB2287884,25/9/2020 18:50,MR06,AY38OQF67603,1.0,25/9/2020 
HRD7524407,25/9/2020 19:26,MR07,EZ65FLV39493,2.8,25/9/2020 
YEA4096763,25/9/2020 19:48,MR05,RR98KQE80731,1.25,25/9/2020 
QDN5789459,25/9/2020 20:48,NE15,NY14GZR94632,2.8,25/9/2020 
FRC1933341,25/9/2020 21:14,AO04,MX39VOS38645,2.8,25/9/2020 
JEY8427274,25/9/2020 21:50,MR03,MA30QLI76818,3.1,25/9/2020 
UGW2478908,25/9/2020 22:18,KO06,ZY93PCY41868,1.5,25/9/2020 
FAX9287120,25/9/2020 22:18,GF00,WU78BMX13511,1.0,25/9/2020 
FTJ8909138,25/9/2020 22:50,KO04,QW79CHL42244,2.8,25/9/2020 
QVE1378609,25/9/2020 23:24,AO15,MX39VOS38645,2.8,25/9/2020 
MJA0774043,25/9/2020 23:46,NE06,DO24BCW15511,1.0,25/9/2020 
