passID,timestamp,stationRef,vehicleRef,charge,date
XKZ3135806,8/10/2019 00:20,OO04,LC72NRN52084,3.1,8/10/2019 
OVP4505994,8/10/2019 00:22,OO02,IC95TLY24827,2.0,8/10/2019 
EXE0012786,8/10/2019 00:39,OO08,VL67TFO75321,3.1,8/10/2019 
AAY3857925,8/10/2019 00:52,OO11,QX75YWC61835,2.5,8/10/2019 
SPZ3012876,8/10/2019 04:02,OO09,AY38OQF67603,2.8,8/10/2019 
GCC6866516,8/10/2019 04:24,GF00,BY85QGR11636,2.5,8/10/2019 
LFA4716393,8/10/2019 05:04,AO02,DV04FQL29609,3.1,8/10/2019 
DUR0458112,8/10/2019 08:14,AO10,DP11ENT03275,3.1,8/10/2019 
MJO4010516,8/10/2019 08:55,OO02,JF94VYA88954,2.8,8/10/2019 
KXC1011757,8/10/2019 12:33,EG02,CR31GMR97972,1.5,8/10/2019 
VPP9340763,8/10/2019 12:35,OO12,QX75YWC61835,2.5,8/10/2019 
YPW0778558,8/10/2019 12:47,MR01,UA13YTK28483,2.8,8/10/2019 
VWD9731898,8/10/2019 12:51,KO07,ZY93PCY41868,1.5,8/10/2019 
FYT6398721,8/10/2019 15:23,MR08,XV91YMP27722,2.5,8/10/2019 
YOA7301407,8/10/2019 17:13,NE02,NY14GZR94632,2.8,8/10/2019 
OQK1611583,8/10/2019 17:31,GF00,MA30QLI76818,2.5,8/10/2019 
CWP1337877,8/10/2019 18:03,MR03,KF48RSD79865,2.8,8/10/2019 
SIF9674984,8/10/2019 18:38,AO15,DV04FQL29609,2.8,8/10/2019 
WBY7510721,8/10/2019 19:37,KO04,IX01MVL33676,2.5,8/10/2019 
FCS7493335,8/10/2019 20:04,AO14,BZ76ROL87339,1.0,8/10/2019 
YKG5456345,8/10/2019 20:17,MR07,UA13YTK28483,2.8,8/10/2019 
UNT4804485,8/10/2019 21:40,OO03,WG11QVY31890,1.0,8/10/2019 
JXW1263086,8/10/2019 22:07,AO08,OC94ASJ72024,1.0,8/10/2019 
DDH3224763,8/10/2019 22:12,MR08,QH15HWX24570,3.1,8/10/2019 
RWI0394868,8/10/2019 23:23,KO07,NZ35XLQ89678,2.0,8/10/2019 
PDO1200847,8/10/2019 23:52,NE10,NY14GZR94632,2.8,8/10/2019 
