passID,timestamp,stationRef,vehicleRef,charge,date
QOY3763838,12/11/2021 02:19,MR06,UA13YTK28483,2.8,12/11/2021 
WXK0563560,12/11/2021 02:28,EG11,TE24LCO18661,1.25,12/11/2021 
JAC2449635,12/11/2021 02:36,AO15,ZY93PCY41868,2.8,12/11/2021 
PHM7183865,12/11/2021 03:32,AO07,IN99SEN20660,2.8,12/11/2021 
KDL9922981,12/11/2021 03:43,KO04,KB55KTM48860,2.5,12/11/2021 
GMW2571215,12/11/2021 03:51,KO02,QW79CHL42244,2.8,12/11/2021 
IQV4573686,12/11/2021 05:43,AO11,YL27IFD65117,2.0,12/11/2021 
QJQ5906207,12/11/2021 06:29,NE16,OY94SZK34436,2.5,12/11/2021 
FTB9368762,12/11/2021 07:22,AO13,PE73VJU23485,2.8,12/11/2021 
CLY1359421,12/11/2021 08:44,KO03,QO77TFN61853,2.2,12/11/2021 
MGD4393268,12/11/2021 09:38,NE03,PD45WOT56494,1.0,12/11/2021 
YWG7021289,12/11/2021 09:55,MR00,EZ65FLV39493,2.8,12/11/2021 
BOL1447865,12/11/2021 10:16,KO08,NO82BAX82566,3.1,12/11/2021 
CUS0184648,12/11/2021 11:42,NE01,NZ35XLQ89678,1.5,12/11/2021 
TLF7502127,12/11/2021 12:14,EG07,EC02LZC49528,2.8,12/11/2021 
XBN9381470,12/11/2021 12:47,KO05,RV87TIY76692,2.5,12/11/2021 
INX4420867,12/11/2021 13:18,KO02,QO77TFN61853,2.2,12/11/2021 
AJZ7650648,12/11/2021 13:30,AO12,LG64ARC91224,13.0,12/11/2021 
CEF7063443,12/11/2021 14:55,MR02,QN23UHH39091,2.8,12/11/2021 
SHP9641056,12/11/2021 17:11,NE02,NY14GZR94632,2.8,12/11/2021 
KFZ0920911,12/11/2021 17:15,KO01,QR03XCJ37459,1.25,12/11/2021 
PUD1219252,12/11/2021 17:25,OO10,DV04FQL29609,2.0,12/11/2021 
SER4467128,12/11/2021 17:47,OO13,AY38OQF67603,2.8,12/11/2021 
ABR9448728,12/11/2021 18:45,OO07,HW75BKT77773,2.5,12/11/2021 
GYF3165772,12/11/2021 19:21,KO02,KB55KTM48860,2.5,12/11/2021 
TTC6838971,12/11/2021 19:40,KO01,FL13UMN92207,1.0,12/11/2021 
QYJ2502351,12/11/2021 21:25,AO13,EN26OAB52983,2.8,12/11/2021 
EQT9846654,12/11/2021 21:27,AO13,YX66XYW62640,2.8,12/11/2021 
III0247391,12/11/2021 21:37,GF00,UF84JOS00561,2.8,12/11/2021 
GLN1625652,12/11/2021 21:40,GF00,EN26OAB52983,1.25,12/11/2021 
XWY5078961,12/11/2021 22:26,MR02,KF48RSD79865,2.8,12/11/2021 
XTO3401437,12/11/2021 23:03,NE03,QP02SYE47964,2.8,12/11/2021 
PBH7727311,12/11/2021 23:22,EG05,RK48BOP88344,3.1,12/11/2021 
SYV7054416,12/11/2021 23:34,MR07,UA13YTK28483,2.8,12/11/2021 
IUP8187373,12/11/2021 23:43,AO09,SU00RDZ36214,2.8,12/11/2021 
