passID,timestamp,stationRef,vehicleRef,charge,date
NXD6482532,19/5/2019 00:48,EG08,TZ48CCW54765,3.1,19/5/2019 
EEY7050569,19/5/2019 02:04,OO06,EM54HQI58682,2.8,19/5/2019 
QEP1165534,19/5/2019 02:16,EG08,TE24LCO18661,1.25,19/5/2019 
NUI0958847,19/5/2019 02:25,EG03,MU06LHX94338,1.5,19/5/2019 
INA5474770,19/5/2019 02:46,KO07,YH66OKD41942,2.8,19/5/2019 
UPE1467140,19/5/2019 02:54,NE06,OY94SZK34436,2.5,19/5/2019 
WKP7399379,19/5/2019 04:29,KO09,CR31GMR97972,2.5,19/5/2019 
FYR5658197,19/5/2019 04:36,NE09,BM25PHF40639,1.5,19/5/2019 
CAO3558310,19/5/2019 04:38,NE08,UP28MBM38391,1.0,19/5/2019 
VLR5916812,19/5/2019 04:58,AO18,OC94ASJ72024,1.0,19/5/2019 
FCD6906728,19/5/2019 06:34,NE07,NY14GZR94632,2.8,19/5/2019 
IEW4714120,19/5/2019 09:26,OO03,VL67TFO75321,1.5,19/5/2019 
TCR1631337,19/5/2019 10:45,AO16,LG64ARC91224,13.0,19/5/2019 
NAF1177478,19/5/2019 14:38,MR08,QO68DIC93032,2.5,19/5/2019 
PGA6937749,19/5/2019 14:58,KO02,QO77TFN61853,2.2,19/5/2019 
SXO7421955,19/5/2019 15:28,KO06,WY00MLL63827,1.0,19/5/2019 
DXC1922150,19/5/2019 15:36,NE15,VX68BAR38623,1.5,19/5/2019 
CHK4423232,19/5/2019 15:56,OO12,AT19HLV57173,2.8,19/5/2019 
WEE0453914,19/5/2019 16:23,EG10,MU06LHX94338,1.5,19/5/2019 
BHL0716966,19/5/2019 16:28,AO06,OC94ASJ72024,1.0,19/5/2019 
XYS4442062,19/5/2019 16:58,AO09,SU00RDZ36214,2.8,19/5/2019 
EEC5994583,19/5/2019 17:49,OO07,BK77KNV91142,2.8,19/5/2019 
XZS5424794,19/5/2019 18:15,AO02,DP11ENT03275,3.1,19/5/2019 
LJM4753144,19/5/2019 20:55,NE07,DW44ZOO26361,1.25,19/5/2019 
