passID,timestamp,stationRef,vehicleRef,charge,date
JFI4092782,27/2/2020 00:52,MR08,BI87HYL81972,1.0,27/2/2020 
OIP0418023,27/2/2020 01:08,KO08,HW75BKT77773,2.2,27/2/2020 
YZZ3204363,27/2/2020 01:23,GF00,PF04UCA93312,3.1,27/2/2020 
RMD3807425,27/2/2020 01:40,AO10,PE73VJU23485,2.8,27/2/2020 
CBV4010872,27/2/2020 01:59,AO12,MU06LHX94338,2.8,27/2/2020 
ZYJ5195834,27/2/2020 02:53,OO05,EG95RTB75032,3.1,27/2/2020 
APV1990334,27/2/2020 02:54,AO17,QW79CHL42244,2.8,27/2/2020 
MFN9158575,27/2/2020 03:00,NE13,EG95RTB75032,2.0,27/2/2020 
FSQ2141865,27/2/2020 03:05,NE01,NZ35XLQ89678,1.5,27/2/2020 
DSD8729393,27/2/2020 05:02,NE01,NY14GZR94632,2.8,27/2/2020 
QNC0972309,27/2/2020 05:52,MR08,YX66XYW62640,1.0,27/2/2020 
TTQ1068159,27/2/2020 06:11,KO01,QW79CHL42244,2.8,27/2/2020 
DCR4032592,27/2/2020 07:02,AO03,TE24LCO18661,2.8,27/2/2020 
DWV8537105,27/2/2020 08:57,OO02,WG11QVY31890,1.0,27/2/2020 
SQP7755140,27/2/2020 09:06,GF00,BY85QGR11636,2.5,27/2/2020 
FZL6544354,27/2/2020 10:05,KO05,QO77TFN61853,2.2,27/2/2020 
FDZ5494104,27/2/2020 11:38,AO16,WG11QVY31890,2.8,27/2/2020 
VSL1770251,27/2/2020 12:19,EG07,SL09NOT64494,2.2,27/2/2020 
KAB3110648,27/2/2020 12:30,AO14,EE22TMX10817,2.8,27/2/2020 
PBH8244411,27/2/2020 12:58,AO10,DV04FQL29609,3.1,27/2/2020 
AEF5909659,27/2/2020 13:16,KO02,IX01MVL33676,2.5,27/2/2020 
UCK2685950,27/2/2020 14:42,EG01,XE59BZM26378,2.5,27/2/2020 
VMQ8398979,27/2/2020 15:19,NE16,IA29IQS63679,1.0,27/2/2020 
CFX4041909,27/2/2020 15:47,AO12,YL27IFD65117,2.0,27/2/2020 
MAC4101423,27/2/2020 17:11,MR08,QH15HWX24570,3.1,27/2/2020 
PKQ9090590,27/2/2020 17:36,KO01,JO50FSF60755,2.8,27/2/2020 
BHV2711597,27/2/2020 17:42,MR00,KF48RSD79865,2.8,27/2/2020 
QEW3343443,27/2/2020 18:06,AO19,SU00RDZ36214,2.8,27/2/2020 
KFF2834203,27/2/2020 20:10,EG09,TE24LCO18661,1.25,27/2/2020 
JRL2178918,27/2/2020 20:20,EG10,IW53OQE31439,2.8,27/2/2020 
HFP1881311,27/2/2020 21:46,EG05,XE59BZM26378,2.5,27/2/2020 
SGE2314154,27/2/2020 22:36,GF00,JE65QJK64802,2.8,27/2/2020 
WDR1498189,27/2/2020 22:38,MR06,EZ65FLV39493,2.8,27/2/2020 
CGE9291092,27/2/2020 22:43,AO00,RR73DWB65452,2.8,27/2/2020 
DOG8845228,27/2/2020 23:48,OO04,QX75YWC61835,2.5,27/2/2020 
